sentences,labels
- I got a hat for the chef .,[[7]]
"The salads are delicious, refreshing and very spicy.",[[1]]
We had some special fried fish for Pam and it was fantastic.,"[[2, 3, 4, 5]]"
There's a lot of people.,[[0]]
I didn't complain. I liked the atmosphere so much.,[[6]]
"The ambiance is so sweet and picturesque, good for business, even though we were there on vacation.",[[1]]
The salads were fantastic.,[[1]]
"Although we were looking for regular salad and nuts, the salads were great.",[[6]]
"The ingredients are organic, which is a plus for me.",[[0]]
"This is a really good, cheap sushi.","[[6], [6]]"
The sharp tuna roll is huge and probably the best I've had for that price range.,"[[1, 2, 3], [1, 2, 3], [1, 2, 3]]"
The yellow tail was particularly good.,[[1]]
"I have reservations on the All You Can Eat deal, but -- the choice is pretty limited, and you can probably order more food than you can eat for under $18, just by going off the menu.","[[5, 6, 7, 8, 9], [5, 6, 7, 8, 9]]"
"Anyway, this is a place I'll be coming back to when I'm in this part of town.",[[4]]
Big Wong gets big orders for a good deal.,"[[0, 1]]"
"They have everything, great prices, food and service.","[[5], [7]]"
The atmosphere is noisy and the waiters are literally running around doing things as fast as they can.,"[[1], [6]]"
"The take-out is great, too, because they also give you high-quality Tupperware.",[[1]]
This place is always very crowded and popular.,[[1]]
I was enjoying a very nice caesarean salad while my wife had roquela and goat cheese.,"[[6, 7], [12, 13, 14, 15]]"
We both decided to go for a pasta dish and they were served on time and fresh.,"[[7, 8]]"
"Tiramisu and I had chocolate cake, both delicious.","[[0], [4, 5]]"
I was at a restaurant recently with some colleagues for lunch and had a great time.,[[4]]
"The staff was well-housed, the food was absolutely delicious and the place is wonderful.","[[1], [5], [11]]"
"We even had a visit from the manager, who wanted to make sure we had fun.",[[7]]
Sometimes I get good food and good service.,"[[4], [7]]"
Sometimes I get bad food and bad services sometimes I get good g good and bad services,"[[4], [7], [16], [13]]"
"It 's a bistro , which means simple dishes and wine are served efficiently in a busy atmosphere .","[[8], [10], [17]]"
And where is Patis going wrong?,[[3]]
"And judging by those expressions, pastis is just wonderful.",[[5]]
"It's a nice, cozy house with good pizza.","[[7], [4]]"
"Mine was a little burnt, but still delicious with goat cheese and panchetta (Radichio was a bit bitter).",[[13]]
My friend got the mushroom pizza that tastes better.,"[[4, 5]]"
"The Sangria was pretty delicious and good on a hot, cool day.",[[1]]
"It's a small house, but if they're not too busy, maybe it could be for a group or kids.",[[3]]
I started with a Bombay beer that was big enough for two.,"[[4, 5]]"
"The service was slow, but the people were friendly.","[[1], [6]]"
It's a nice place to relax and talk.,[[3]]
The food is authentic Italian - delicious!,[[1]]
"The pizza is great, as is the homemade pasta.","[[1], [7, 8]]"
"The ambience is lovely, the service is impeccable.","[[0], [4]]"
I'm still angry that I had to pay for bad food.,[[10]]
"The steak was like rubber and the tuna was tasteless, not to mention it tasted like it had just been melted.","[[0, 1], [7]]"
"The service was terrible, and the ambience isn't so great.","[[1], [6]]"
"I eat in a lot of different restaurants, and this is a place to go and try.",[[12]]
This is the first time I've written a review for a restaurant because the food and service were excellent.,"[[14], [16]]"
The filet-mignon dish was great!,"[[1, 1, 2]]"
It's a nice little restaurant.,[[4]]
I absolutely love this place !,[[4]]
"I like the ambiance, it's very dark and original.",[[3]]
The sushi is fantastic!!!,[[1]]
"We ordered beef and noodles from the Thai menu, but nothing we got was Thai.","[[2, 3, 4, 4, 2]]"
We're not coming back here to eat well.,[[6]]
I think this is a good place.,[[6]]
My girlfriend and I ran into this jumping-off point and had a great time.,[[8]]
"The pizza and the wine were great, the service was great, but what really made this place great was the dining room in the backyard.","[[1], [4], [8], [24, 20, 21]]"
"First of all, this place isn't romantic, as Citysearch's editorial review claims.",[[4]]
"The tables are too tight, the menu is typical of every Italian restaurant, and the wine list is just too expensive.","[[1], [6], [15, 16]]"
A little above average wines start at $ 70 + with just one selection listed at $ 30 + .,"[[4], [4]]"
To process the Italian charm with a constant Mille Grazie is not a proper service.,[[14]]
"To be fair, the only factor of redemption was the food that was above average, but could not compensate for all the other shortcomings of t Theodora","[[10], [26]]"
One of our meals was not edible - weak and/or made with strange rosemary or orange flavors,"[[3], [13, 14, 15, 16]]"
There was too much fish.,[[4]]
"Nice place to wait, but I'd never go back there.","[[3, 3], [1], [1]]"
Someone recommended the dessert.,[[3]]
One of us really liked the espresso.,[[6]]
"Myagi is one of my favorite restaurants in town, where the negative reviews describe sounds like somewhere else.",[[0]]
I've never served badly and the fish is fresh and delicious.,[[6]]
Your tuna-tatar appetite is dying.,"[[1, 1, 2]]"
"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Forvinos is knocking out my family's receipts.",[[16]]
The store is so cool and the service is quick and polite.,"[[7], [1]]"
I recommend everyone try this place.,[[5]]
A restaurant that tries nothing more than to serve good food with good service in a pleasant atmosphere.,"[[10], [13], [17]]"
No tricks here - the food speaks for itself in its freshness and preparation.,[[5]]
"The dining room is quietly elegant, without shouting music.","[[1, 2]]"
"The service was impeccable and unflinching - the staff knew what to do - to know their menu, present their meals and take care of their needs.","[[1], [8]]"
"I looked around and saw a room full of New Yorkers enjoying a real meal, not a fairy tale clubhouse trying to see.",[[14]]
"The view is breathtaking, the service is top-notch, the ambiance is wonderful.","[[1], [5], [9]]"
The staff provides a flawless service.,[[1]]
"I had lobster beef, it's got two ounces of Maine lobster in it.","[[2, 3]]"
"My friend had the New England Chowder, and it was good, but I think the price should go to the lobster.","[[4, 5, 6], [20, 20]]"
My friend had a good rib .,"[[3, 5]]"
"We didn't want a bottle of bubble on a weekday, so we got all the little bottles in a basket.","[[16, 5]]"
My wife and I ate here earlier this week and we didn't stop gossiping and swimming about the food.,[[18]]
"If you like spicy food , get the chicken vinegar .","[[8, 9]]"
I want a first-class meal and a great meal .,"[[4], [8]]"
The portions are big and the servers always surprise us with a different starter.,"[[1], [6]]"
The wine list is excellent.,"[[1, 2]]"
The food is amazing... especially when you get the chef's tasting menu and your favorite bottle (or two!) of wine from a wide selection of wines,"[[1], [23, 24, 25], [9, 10, 11]]"
"The place is small and intimate, and you may feel a little overcrowded, but the service is excellent and it's great for friends, a romantic date or a special occasion.","[[15], [1], [1]]"
"The food can get expensive, but the price-fixed tasting menu is the best food at a good price and they provide the food for any food allergy or food you don't like.","[[1], [7, 8, 9], [7, 8, 9]]"
"Except for our lemon salad, which had so much pepper on it that our eyes started to drink, the food here was decent, not good.","[[19], [3, 4]]"
The menu is very limited - I think we've counted four or five entries.,[[1]]
"We ordered the special, grilled branzino, which was so full of bones that it was hard to eat.","[[4, 5]]"
"The decor of this place is very similar to a restaurant and the kind of place you'd expect in the East Village -- not romantic, just simple, small and sparse.",[[1]]
The problem is that nothing is particularly memorable about plums.,[[9]]
Our family never expected such an incredible conversation to take place in a restaurant.,[[13]]
The food was great too!,[[1]]
And really big portions.,[[3]]
The staff was the nicest thing I've ever seen in New York.,[[1]]
"If you really want something different than Jekyll and Hyde, try it.","[[7, 8, 9]]"
"The food was quite traditional, but it was hot and good with large portions.","[[1], [13]]"
The characters are a really pleasant experience.,[[1]]
But the food is what you might expect.,[[2]]
I think Jackl and Hyde T is one of those places where you get to have fun.,"[[2, 3, 4]]"
"The service was slow and I had to wait to order and get food, even though it wasn't crowded.",[[1]]
- There are far too high prices.,[[0]]
"The food was not good, it wasn't worth waiting or making another visit.",[[1]]
It's a great place for pizza lunch.,[[5]]
The service was quick.,[[1]]
The pizza was great.,[[1]]
Have some ice tea.,"[[2, 3]]"
"If you need a sushi fix, Mizu will be there with high-quality fish and great service.","[[12], [15]]"
"Delivery is fast, too.",[[0]]
Great friendly service fast seating fast delivery excellent sushi,"[[2], [4], [6], [8]]"
It's by far the best bagel in New York.,[[5]]
"Bagels are always warm, soft inside, crisp and huge outside.","[[0], [0]]"
You have a wide selection of different cream cheeses and all their salads are great.,"[[12], [7, 8]]"
Lox is always fresh.,[[0]]
Not impressed by the food,[[4]]
Too high prices for this tight and unattractive restaurant,"[[8], [8]]"
I thought this place was totally overrated.,[[3]]
"The ambience was nice, but the service wasn't so good.","[[1], [6]]"
This is the best Shabu Shaba restaurant in the Tri-State area.,"[[4, 6]]"
I've been living in Japan for seven years and the taste of the food and the feel of the restaurant is like coming back to Japan.,"[[13], [16]]"
Thius is a must for anyone who loves Shabu-shabu.,[[8]]
"The atmosphere is nothing special, but it feels like a sushi establishment in Tokyo.",[[1]]
The owner and staff are all Japanese too and that adds to the whole atmosphere,"[[1], [3], [14]]"
"Despite a slightly limited menu, everything is perfect, ultra-fresh and a work of art in the kitchen.",[[4]]
This is delicious!,[[0]]
Prices were low compared to the quality of services and food.,"[[8], [10]]"
"The location and the ambiance are fine, but the food is what balances it.","[[1], [4], [9]]"
Try green curry with vegetables,"[[1, 2, 3, 4]]"
"The service is fine, some people didn't get what they wanted.",[[1]]
I had the best ravioli ever.,[[4]]
"The wine, the service was very good.","[[1], [3]]"
This picturesque and romantic Trattoria is at the top of my restaurant list.,"[[4], [4]]"
The food is delicious - from the specialties to the regular menu - the dishes are never a disappointment.,"[[1], [14], [7], [10, 11]]"
"Whether it's the Parmesan Porcini Souffle or the lamb with balsamic vinegar, you're being transported to northern Italy with a bite.","[[3, 4, 5], [8, 5, 9, 10, 11]]"
"The tables are tightly packed, but the quality of the food and the service compensate for the light burns.","[[17], [10], [13], [1]]"
"I've known about this secret for 13 years, Emilio, the father, continued to serve food and wine to the gods at deadly prices.","[[14], [16], [14], [16]]"
"When you go, try the Marinara/Arabiatta sauce and the M Mozzarella en Carozza's mmmmmmmm... everything is just delicious.","[[5, 6], [10, 11, 12]]"
Look at the secret back room .,"[[4, 5]]"
"Thank you, Emilio.",[[1]]
I always found the service and the value of the food exceptional.,"[[10], [4]]"
The food was authentic.,[[1]]
The service was excellent - friendly and attentive.,[[1]]
Very good wine selection,"[[2, 3]]"
Who's got room for the best pizza in New York?,[[6]]
You have the pepperoni and a family-style salad .,"[[3], [6, 6, 7]]"
Great staff,[[1]]
Always a great service .,[[3]]
"The food is good, I can't lie.",[[1]]
But the staff was so terrible for us.,[[2]]
The hostess and the waitress were incredibly rude and did everything they could to push us out.,"[[1], [4]]"
"We were going for dessert, but the waitress thought about the bill before we had a chance to order.",[[7]]
"This place is expensive, and yes, the food is worth it, but the service makes you feel like you should pay a quarter of the price.","[[1], [7], [13]]"
Amma is nothing special.,[[0]]
I ate here a week ago and found that most dishes are average and too expensive at best.,"[[10], [10]]"
They don't eat tamarin for vegetarian dishes. They're just not on the level of N-need-veg selection.,"[[5, 6], [14, 15]]"
"The decor is nice, but the service can be spotty.","[[1], [6]]"
It's always full.,[[0]]
"And most of all, the food is excellent.",[[5]]
Try the bass,[[2]]
"First and foremost, the Dals-Bukhara rocks.","[[4, 4]]"
I'm glad I made the food.,[[5]]
"And yes, Dal Bukhara is so good and so are all kababs.","[[11], [2, 3]]"
Haru at Park's is just disgusting.,"[[0, 1, 2, 2]]"
The fish was not fresh and the rice tasted old and outdated.,"[[1], [7]]"
This is the worst sushi I've ever tasted.,[[4]]
"Honestly, the worst sushi my husband and I have ever had in our entire lives.",[[3]]
I don't know why this restaurant is so rated.,[[5]]
The all-you-can-eat sushi is definitely in very poor quality.,"[[1, 2]]"
limited menu of ingredients not as fresh,"[[1], [3], [6]]"
"The only things you could really try were the highly salty soy sauce (also low in sodium), the sour rice and the shah on the fish.","[[11, 12], [19]]"
The waiters are nice.,[[1]]
I've been to Ruth twice and both times were very disappointing.,[[0]]
"Both times I was very disappointed with the service, which was rude.",[[8]]
"Dinner was fine, nothing I had left.",[[0]]
"I had her eggs I had for brunch, which were the worst in my entire life, and I tried to remove the Hollondaise sauce completely.",[[3]]
"The theater was two blocks away , and we had a delicious meal in a nice room .","[[12], [16]]"
The service was attentive.,[[1]]
The planet Thai is great!,"[[1, 2]]"
"We love the food, the drinks, the atmosphere.","[[3], [5], [7]]"
"The SVC can be a little rude sometimes, especially when you have a large group, but in general, the restaurant is a must!","[[1], [19]]"
"Try the Pad Thai, it's fantastic and the prices are so cheap.","[[2, 3]]"
"Just because it's cheap doesn't mean the portions are small or the food is bad, it's great!","[[7], [12]]"
"Besides, the sandwiches (almost $7) were not with chips or a side.","[[2], [2]]"
Chennai Garden is my favorite restaurant in the city.,"[[0, 1]]"
You have authentic Indians at Amazon prices.,"[[3], [3]]"
This restaurant is vegetarian; there are no meat dishes at all.,[[8]]
The seats are uncomfortable when you sit on wooden benches on the wall.,[[1]]
"It's a pretty tight, businessy restaurant and closes early.","[[5], [5]]"
Patroon has a nice cigar bar and a great staff.,"[[4, 5], [9]]"
The food is delicious and the portion sizes are reasonable.,"[[1], [6, 7]]"
This is a nice restaurant if you're looking for a good place to organize an intimate dinner with business partners.,[[4]]
Not a good place for families or general restaurants.,[[3]]
I love this place.,[[3]]
The food is excellent.,[[1]]
Fish is so fresh.,[[0]]
The waiters are very friendly.,[[1]]
Love to Yuka,[[2]]
The Mermaid Hotel is a good restaurant with really good seafood.,"[[10], [1, 2]]"
"The menu is limited, but almost all dishes are excellent.","[[1], [7]]"
The lobster sandwich is good and the spaghetti with shells and shrimp is great.,"[[1, 2], [7, 8, 9, 10, 11]]"
The service is good and the ambience is good for a date or a group vacation.,"[[1], [6]]"
The only setback in this restaurant is the prices.,[[5]]
"Although it's a good seafood, the prices are too high.","[[4], [4]]"
"The lobster sandwich costs $24 and although it was good, it wasn't nearly enough to justify that price.","[[1, 2], [1, 2], [1, 2]]"
"The food was delicious (I had a Halibut special, my husband had a steak and the service was top notch.","[[1], [7, 8], [13], [16]]"
"When my dessert came in, there was a candle in it -- not because someone asked for one -- but because the waiter saw me open my birthday card and gift, and said he knew it was a special occasion.",[[22]]
That's really the sign of a careful waiter.,[[7]]
"I highly recommend the restaurant, based on our experience last night.",[[4]]
"We ate at this Thai restaurant after the ratings, but very unhappy with the food.",[[14]]
We thought there was too much msg in the food.,[[9]]
I recommend jellyfish d. drunk chicken and the soup cakes sure s.,"[[2, 2], [4, 5], [8, 9]]"
The food is so cheap and the waiters are nice.,"[[1], [7]]"
"I've done it a lot for a few years now, and the food is still excellent.",[[12]]
Cheese is a diverse pleasure and a great deal for $10.,"[[0, 0], [0, 0], [0, 0]]"
The wide selection of Bruschetta P Panini tramezzini keeps the palate from stagnating.,"[[4], [6], [7]]"
"(the asparagus, truffle oil, parmesan bruschetta is a winner!)","[[1, 2, 3, 4, 5]]"
"The wine list is extensive, but not too expensive.","[[1, 2], [1, 2]]"
Try the seasonal and always delicious specialities.,[[6]]
I loved this place !,[[3]]
I almost didn't hesitate to write a report because the atmosphere was so great and I wouldn't want it to be too crowded.,[[10]]
"The food was very good, very much, and the place was great.","[[1], [1], [9]]"
"The waiting room is very friendly, they make you feel like you're eating in a small European town.","[[1, 2]]"
"I like Café Noir, don't get me wrong, it's like the people who work there are mean and incompetent!!","[[11], [2, 3]]"
"The service was terrible, we had to wait for everything and ask several different people for the same before we were allowed to be served.",[[1]]
The waitress seems to care more about looking good than she actually does.,[[1]]
"After dinner, the manager took my friend and asked him, ""Where are you from?"" You may not know how things work in America, and then he stormed off, almost tearful, screaming that the tip was the only thing that survived.",[[3]]
"We gave tips, I guess the model/service just wanted more and complained to the manager.",[[6]]
"This is all unprofessional, and I wish Café Noir had some good staff, because despite the current situation, this is a great place.","[[12], [7, 8]]"
The pizza here is always good.,[[1]]
Salads are a delicious way to start the meal.,[[0]]
You should pass on the Kalamari.,[[5]]
The decor is charming.,[[1]]
The service is average.,[[1]]
What a wonderful place.,[[3]]
"The ambiance was so fun, and the prices were great, plus the food was really delicious.","[[1], [12]]"
I would definitely recommend the sea if you like Thai cuisine .,"[[9, 10]]"
I was here a few weeks ago and we had the worst customer service experience in a restaurant.,"[[12, 13]]"
"A gentleman, perhaps the manager, came to our table and asked for our order without a smile or a greeting.",[[1]]
I absolutely loved this place.,[[4]]
"Excellent atmosphere, delicious dishes and friendly service.","[[1], [3], [6]]"
The wine list is really nice too.,"[[1, 2]]"
"Everything was wonderful , food and drinks .","[[4], [6], [7]]"
I would highly recommend this place.,[[5]]
I've been to Casimir more than five times and I've always enjoyed myself there.,[[3]]
The food is good and cheap.,"[[1], [1]]"
"I tried to make reservations, but both times the hostess didn't have my name.",[[9]]
"When the weather is nice, try to grab a table outside","[[10, 9]]"
"The staff was nice, but she seemed very stressed and the unisex bathtub needs to be cleaned more often.","[[1], [1], [11, 12]]"
"From the spectacular caviar to the hospitable waitress, I felt like a king and enjoyed every second of it.","[[3], [7]]"
"Since we were the last guests and it was after closing time, the waitress did not rush us and made us feel comfortable and relaxed.",[[13]]
I recommend Russian caviar to anyone who wants delicious caviar and fantastic service.,"[[9], [12]]"
A nice family restaurant,[[3]]
Fresh ingredients and everything on order.,[[1]]
A friendly staff who will let you enjoy the food and the company.,[[2]]
"I thought the food was excellent, especially the laughter device I had.","[[3], [8, 9]]"
"I also ordered the Mojito change, which was from this world.","[[5, 4]]"
"My friends made up their minds about the rice dishes, but the next day we came back to try the Dim Sum, which was good... not excellent, but good.","[[20, 21]]"
"We ate outside in the backyard, which is worth it, because it's cool and the music sounds good there.","[[5, 5]]"
- This is a great restaurant.,[[5]]
The food was good.,[[1]]
But the service was a little slow.,[[2]]
The buffet had a nice selection.,[[1]]
"The food was average or higher, including some surprisingly delicious dishes.","[[1], [10]]"
"The service was very good, too.",[[1]]
I have an excellent piece of cheese and we had some other nice pastries.,"[[6], [13]]"
"I'd recommend Roxy for that, but not for her food.",[[9]]
My son and his girlfriend both wanted cheeseburgers and they were huge!,[[7]]
"As a result, their burger fell apart in their hands and caused so much chaos that they didn't feel like ending it.",[[4]]
I had a huge pastrami sandwich on a roll.,"[[4, 5, 6, 7, 8]]"
"The last two times I ordered here, my food was so spicy that I could barely eat it, and the spices were also out of the taste of the plate.","[[8], [20]]"
And the Tom Kha soup was pathetic.,"[[2, 3, 4]]"
"If you want good authentic Thai, this is not the place.",[[5]]
"We were here for lunch a few weeks ago, and I was very impressed with the food.",[[16]]
"The Pesto Pizza was an excellent, thin-skinned pizza with a nice amount of spicy Italian cheese that I had never heard of.","[[1, 2], [13, 14, 15]]"
"The backyard is very pleasant, where you can see their personal herb garden.","[[1, 1]]"
We had the lobster sandwich and it was fantastic.,"[[3, 4]]"
"My husband said he could have eaten several more, the portion was fine for me, and he even yelled that the chips were the best he ever ate.","[[10], [21, 21]]"
We had the shells as a starter and they were delicious and the sauce was wonderful.,"[[3], [13]]"
We waited in the bar and we had the right martinis.,[[10]]
I love the food.,[[3]]
It's the only place you can get good authentic Japanese comfort.,"[[9, 10, 10]]"
I've been living in New York for five years and here's everything.,[[5]]
"The dishes offered were unique, very tasty and fresh, from lamb sausage sardines with cookies, large whole shrimp to amazing pistachio shit (the best and freshest I've ever eaten).","[[1], [10, 11], [12, 13, 14], [15, 16, 17], [20, 21, 21]]"
"I'm glad I came here, and this is a rare jewel in New York.",[[4]]
"the freshest, best variety and fastest delivery",[[6]]
The service was excellent and the food was delicious.,"[[1], [6]]"
We are very special in sushi and were both satisfied with each choice that included: Ceviche mix (special) crab dumplings sorted sashimi sushi and rolls two kinds of sake and the bananas tempura,"[[5], [15, 16, 17], [18, 19], [20, 21], [22], [24], [28], [31, 32]]"
Definitely a great place for a nice occasion or a date.,[[3]]
"Average good Thai food, but terrible delivery","[[2, 3], [6]]"
A Thai restaurant without rice during dinner?,"[[1, 2]]"
"The food came 20 minutes after I called, cold and wet.",[[1]]
"This is a wonderful place, especially for money.","[[4], [4]]"
Excellent service .,[[1]]
"We were greeted by the waiter, who was very kind and warm.",[[5]]
"She was very helpful in offering us drinks and helped us order many good dishes, since we knew nothing about Indian food.",[[14]]
"The food looked very appetizing and delicious, as it was on a variety of fancy plates.",[[1]]
We ended our wonderful experience with a yellow jamun (desert) recommended by the waiter.,"[[7, 8, 9]]"
"I thanked my friend who recommended this restaurant to me, and I'm sure he'll recommend it to others.",[[7]]
"The service was great, the food was fantastic.","[[1], [5]]"
"The guacamole+Richel appetizer was really great, we both had the filet, very good, not very much like the fries that came with it, but the filet was so good that we both didn't care.","[[1, 2], [10], [18]]"
You can 't go wrong .,[[5]]
"The food is excellent and the service is fast, friendly and very professional.","[[1], [6]]"
"Always a nice crowd, but never loud.",[[3]]
I'm hesitant to write because I don't want my pizza place to get crowded.,"[[9, 10]]"
- The best pizza in Manhattan.,[[3]]
"The crust is thin, the ingredients are fresh and the staff is friendly.","[[1], [10], [5]]"
The menu has so many fish items and oysters.,[[1]]
The fish was really fresh.,[[1]]
We all agreed that Mare is one of the best seafood restaurants in New York.,[[4]]
I ran into a big pizzeria while exploring my new neighborhood.,[[5]]
All the pizza is great and the price is even better!,"[[2], [2]]"
I highly recommend Sophia's pizza.,"[[3, 4]]"
"The food was moderate at best, but it was the terrible service that made me never return.","[[1], [11]]"
"As soon as we paid, the waiter took the money and said, ""Okay, you're gone"".",[[6]]
"For people who want great food plus great service, Roxy is a place to avoid!","[[5], [8]]"
"The first time the sushi was excellent, the second time it was a little weak.","[[4], [4]]"
"The blonde wooden decor is very soothing, the premium sake is excellent and the service is great.","[[1, 2, 3], [8, 9], [14]]"
Mizu is the Japanese discovery in grammar.,[[0]]
"While their cuisine is delicious, their sushi is not of this world.","[[2, 2], [6]]"
Mizu is home to creative and unique roles that you can't find anywhere else.,[[7]]
"Not only is the kitchen the best, but the service was always attentive and charming.","[[4], [9]]"
Warning: You may find it difficult to eat in other Japanese restaurants after visiting Mizu,[[14]]
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite fit.","[[7], [12], [0]]"
I ordered the smoky salmon and the roe game and it wasn't tasty.,"[[3, 4, 5, 7, 8]]"
"The entrance was small and weak, the dessert was uninspired.","[[1], [1], [7]]"
I expected a lot more from such an expensive menu.,"[[9], [9]]"
The view is spectacular and the food is great.,"[[1], [6]]"
And wonderful strawberry dairy!,"[[2, 3]]"
"Authentic Taiwanese food, that's cheap... what else could you ask for?","[[1, 2], [1, 2]]"
The cold pre-taste dishes taste like I experienced them in Taiwan.,"[[1, 2, 3]]"
Delicious food in a nice atmosphere,"[[1], [1], [3, 5]]"
"Friendly, attentive waiting","[[2, 0]]"
I like the shells and the Mahi Mahi (on saffron risotto yum!).,"[[3], [6, 7, 8, 9, 10]]"
My girlfriend ate her chicken and potatoes.,"[[4, 5, 6]]"
- And some delicious crab cakes.,"[[4, 5]]"
"Even if the food wasn't so good, the garden is a great place to relax outside.","[[8], [3]]"
This is a nice pizza place with a good selection of thin crustal pizza including basil cheese.,"[[9, 10, 11, 12, 13], [9, 10, 11, 12, 13], [4, 5], [15, 16]]"
"Your calzones are terrible, bad, causing vomiting, junk.",[[1]]
Customer service is bad.,"[[0, 1]]"
No pizza 33 for me!,"[[1, 2]]"
"The cans are narrow, unattractive and greasy, and I personally would drink popcorn topping before I eat another one of them.","[[1], [1]]"
"The sandwiches are dry, tasteless and far too expensive.","[[1], [1]]"
"Hampton Chutney warns that these people offer more style than substance, but in this unattractive space with helpless employees, there was also a lack of first class.","[[15], [18]]"
"The atmosphere is unheard of, the service is unheard of, and the food is great.","[[1], [6], [12]]"
The best Italian food I've ever eaten (and being Italian means a lot).,"[[2, 3]]"
"It's such a beautiful, peaceful place to eat out.",[[5]]
The restaurant overlooks the beautiful green lawn to the Hudson River and the Statue of Liberty.,[[1]]
"The food is good, especially their simple dishes and the drinks are delicious.","[[1], [6, 7], [10]]"
"It's a great place to take foreigners with you, and perfect for watching the sunset.",[[3]]
It's a great sushi experience.,[[3]]
Try the Sushimi cucumber roll,"[[2, 3, 4]]"
The drinks are very well-chosen and the bagels are really delicious.,"[[2], [1, 1], [7]]"
But who says Murray's got everything about service?,[[7]]
The service is terrible.,[[1]]
This place is not worth it.,"[[1], [1]]"
I like pizza 33 .,"[[2, 3]]"
I'm out with friends and suddenly I'm hungry and I just want one thing... their pizza.,[[15]]
This little place in Williamsburg is always pleasantly surprising.,"[[4, 2]]"
The pizza is delicious and the owner is one of the finest in New York.,"[[1], [6]]"
The cream cheese is out of this world and I love this coffee !,"[[1, 2], [12]]"
"Bagels are fine, but don't make any special requests.",[[0]]
I asked for an open-cheese sandwich and the manager told me to do my business elsewhere!,[[8]]
You should get nothing but bagels .,[[5]]
The turkey burgers are terrible!,"[[1, 2]]"
The worst excuse for Japanese food I've ever met.,"[[4, 5]]"
The soup for the Udon was soy sauce and water.,"[[1, 2, 3, 4]]"
The sushi was terrible!,[[1]]
The rice was of poor quality and so poorly cooked that it was heavy.,[[1]]
"Besides, the rice didn't have any spices, so the sushi was dirty and disgusting.","[[2], [9]]"
"The fish was cut enough, but unknowingly.",[[1]]
It's obvious that no one in the restaurant has any idea or experience of Japanese cuisine.,"[[14, 15]]"
Good and fast service,[[3]]
Food is good and cheap.,"[[0], [0]]"
This place is perfect.,[[1]]
"Well, it's such a ghetto, it's not even funny.",[[5]]
"If you like to mess up your music and the system isn't that good and you want to pay at least $100 for a bottle minimum, then you're gonna love it here.","[[24, 25], [7]]"
"It's a great pizza, especially the Margheritta slices.","[[3], [6, 7]]"
It's a great feeling and worth it.,[[3]]
Winnie and her staff are the best crew you can serve.,"[[3], [0]]"
The food is reliable and the price is moderate.,[[1]]
You're looking for authentic Thai food no further than tunes.,"[[4, 5]]"
Try the Pad Thai or try anything on the starter menu.,"[[2, 3], [9, 10]]"
Everything at this restaurant was special.,[[3]]
"The service was attentive, but discreet.",[[1]]
The brioches and lollies as party favorites are a sweet and sweet touch to an unforgettable meal.,"[[1, 2, 3]]"
The service was good and the food was wonderful.,"[[1], [6]]"
"I haven't tried caviar, but I've tried salmon and crab salad (they're all good).","[[7], [9, 10]]"
It's definitely a good place for snacks and conversations.,[[4]]
"As a retired hipster, I can say with some certainty that Lucky Strike was the best relaxed night in town last year.","[[11, 12]]"
"The waiting area is pleasant, fun and usually beautiful (in the wonderful aesthetic display, not in the way it is more beautiful than I am).","[[1, 2]]"
"The food is delicious, especially its cooked to perfect shells in a spicy tomato sauce and its crispy, sticky fries","[[1], [9, 10, 12, 13, 14], [19]]"
But the best thing about LS is the nighttime atmosphere that's free of BTS.,"[[8, 8, 9]]"
You can have a perfectly flawed Martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the vanilla shade mmmm!) in a big house with great music.,"[[6], [6], [6], [20, 21], [29]]"
The DJ on Saturday night has a great musical flavor and also accepts requests.,[[1]]
You can't go wrong.,[[3]]
Suan is a great place to take my friends.,[[0]]
The location is good and the fact that Hutner College is nearby and the prices are very reasonable makes the students return to Suan again and again.,"[[1], [23]]"
I love her Thai.,[[3]]
Shark noodles and chicken and coconut juice are a must!,"[[1, 0, 2, 3, 4, 5, 6]]"
I'll be back in Suan soon!,[[4]]
"In the summer, eat out on a terrace (another great feature of Suan)!!!",[[7]]
I can't imagine a friendlier staff working in a restaurant.,[[5]]
I can't think of a better Indian food in the whole city.,"[[6, 7]]"
"In the last three months, the boss and the staff have changed, and it hasn't been for the better.","[[6], [9]]"
The food is not consistent right now.,[[1]]
This is the kind of place you take your friends and still want to keep a secret.,[[5]]
The environment is casual and romantic.,[[1]]
The food is delicious!,[[1]]
"If you dare, try the balsamic vinegar on ice.","[[5, 6, 7, 8]]"
"You don't have hamburgers, no matter what the critics say.",[[3]]
"The rest of the bullshit, even though it's expensive by Chinatown standards, is worth it.","[[4, 4], [4, 4]]"
"The wait time here is long for Dim Sum, but if you don't like sharing tables or if the typical loud Dim Sum atmosphere isn't your gig, this is a slim alternative.","[[1], [23]]"
A few tips: skip the R.T.T. roast pork and egg rolls,"[[5], [6, 7, 10], [9, 10]]"
The food was exceptional.,[[1]]
"I picked one of the specialties, the roasted lamb ham in red wine, which was excellent.","[[7, 8, 9, 10, 11, 12]]"
The service was friendly and the atmosphere was calm.,"[[1], [6]]"
"The restaurant is a little noisy, but that's something you can miss when you sit down and enjoy a great meal.","[[20], [1]]"
