sentences,labels
The sashimi is always fresh and the rolls are innovative and delicious.,"[[1], [7], [7]]"
"I've never had any problems with the service, except for a shortage of rice.",[[7]]
Delivery may or may not take place on time depending on the weather and weekdays.,[[0]]
The delivery guy gets upset sometimes when you don't tip more than 10%.,"[[1, 2]]"
- The best of luck.,[[4]]
This place ruined me for neighborhood sushi.,[[6]]
The Sashimi and the M-Millennium Rolls are delicious.,"[[1], [4]]"
Not just the food,[[3]]
"The waiter was attentive, the food was delicious and the view of the city was great.","[[1], [5], [10, 11, 12, 13]]"
A Great Place to Relax and Eat,[[2]]
There's something about her atmosphere that makes me come back almost every week.,[[4]]
"The store's open late, no dress code.",[[0]]
Good food is my favorite seafood spaghetti.,"[[1], [5, 6]]"
Excellent food at high prices,"[[1], [1]]"
The waiting room is very polite and comfortable.,"[[1, 2]]"
"Space is limited, so be prepared to wait up to 45 minutes - an hour, but you will be richly rewarded if you enjoy the delicious Indochinese food","[[0], [26, 27]]"
My favorite place lol,[[2]]
"I love their chicken pasta. I can't remember the name, but it's very good.","[[3, 4]]"
"I'm not necessarily a fanatic of this place, but it was a fun time for low-key pirates.","[[7], [7]]"
"Hummer was good, nothing spectacular.",[[0]]
"It's just a fun place to go, not a five-star restaurant.",[[10]]
I think the pizza is so overrated and undercooked.,[[3]]
It wasn't good and the staff is rude and not attentive.,[[5]]
I love this place.,[[3]]
The service was quick and friendly.,[[1]]
I thought the restaurant was nice and clean.,"[[3], [3]]"
I ordered the Vittello alla Marsala and was very impressed.,"[[3, 4, 5]]"
The calf and the mushrooms were perfectly cooked.,"[[1], [4]]"
"The potato balls weren't dry at all... in fact, it was butter.","[[1, 2]]"
Worst place on Smith Street in Brooklyn,[[1]]
"The bartender was immature, did not know how to make certain drinks, the service was so slow, the food was neither fresh nor warm, the waitresses were busy flirting with men in the bar, and were not very attentive to all the customers.","[[1], [13], [18], [25]]"
"I would never recommend this place to anyone, not even for a regular dinner.",[[5]]
The food is always fresh ...,[[1]]
Overpriced Japanese food with medium service,"[[1, 2], [5]]"
Did teriyaki chicken have tomatoes or pimentos on top?,"[[2, 1]]"
The food was warm.,[[0]]
The waitress wasn't paying attention at all.,[[1]]
I was looking for Tempura bananas for dessert and they didn't have it.,[[7]]
"Not because you're the Four Seasons, you can't pay for an arm and a leg for a romantic dinner.","[[3, 4, 5]]"
The food was excellent and the service was excellent.,"[[1], [6], [5]]"
"I don't think a dinner in Manhattan should cost $400,000 if I'm not washed off my feet.",[[3]]
"Red Dragon Roll - my favorite food, from every food group - hands down","[[0, 1, 2]]"
Just go to Yamato and order the red dragon roll.,"[[3], [7, 8, 9]]"
The dynamite from seafood is also from other worlds.,"[[3, 1]]"
My favorite sushi in New York,[[2]]
"A quiet place in a park, sushi is always good, service is pleasant, effective and modest.","[[2], [6], [10]]"
"In the summer months, the backyard is really nice.","[[5, 5]]"
The roles are creative and I have to find another sushi place to serve more inventive yet delicious Japanese food,"[[1], [18, 19], [18, 19]]"
"The dance, the White River and the Millennium Rolls are must-have.","[[1, 3, 4, 5, 7, 6]]"
I can't stand the food.,[[4]]
I can't remember the last time I ate so badly.,[[7]]
My quesadilla tasted like it was made by a three-year-old without any sense of proportion or taste.,"[[1], [1]]"
And $11 for a plate of soft guacamole .,"[[7], [7]]"
I don't want to start with the margaritas either.,[[7]]
I was so impressed with how bad this place was that I felt it was my duty to spread the word.,[[8]]
Large Indian dishes,"[[1, 2]]"
"The food was good, the store was clean and affordable.","[[1], [5], [5]]"
"I ate a lot of Indians there, which is a great sign of an Indian place.","[[14, 15]]"
"It's one of my favorite places, very relaxing. The food is always good. I celebrated my engagement and my wedding here. It was very well organized.",[[9]]
The staff is very good.,[[1]]
I love her drinks menu.,"[[3, 4]]"
I highly recommend this beautiful place.,"[[5], [5]]"
"We were offered water for the table, but they didn't tell us the water bottles were $8 a piece.","[[14, 13]]"
The food was fine.,[[1]]
Beautiful views of the river and NYC,"[[1, 2, 4, 5, 6]]"
Great help,[[1]]
"A beautifully designed, dreamlike Egyptian restaurant that becomes beautiful at night.","[[4, 5]]"
Look at the talented belly dancers as you enjoy a delicious baba gonaush.,"[[11, 12], [4, 5]]"
"Oh, and there's the hook",[[4]]
Raymond the bartender is coming up!,[[0]]
Pacifico is a great place to relax.,[[0]]
"The drinks are great, especially if they're made by Raymond.","[[1], [6]]"
The brunch omelette is great.,"[[2, 1]]"
"The spinach is fresh, definitely not frozen...",[[1]]
"Quacamole at Pacifico is delicious, as are the Chimmichuri wings.","[[0], [9, 7, 8]]"
One weakness is the chicken in the salads.,"[[4, 5, 6, 7]]"
I personally wasn't a fan of Portobello and Stampede.,"[[6, 7, 8, 8]]"
"A good meal at a good price, with friendly people.","[[2], [2], [9]]"
Best Indian restaurant in town,"[[1, 2]]"
"The facilities need to be improved, but the food is fantastic!","[[0], [8]]"
This little Astoria Souvlaki spot does what many consider the best Gyros in New York.,[[11]]
"What really shines is the food, which is aggressively flavored with zirconium spices and everything is made in-house (including the G-Gyro meat and sausage, and from much higher quality ingredients that would otherwise be expected.","[[5], [20, 21], [23], [29]]"
"All the different Greek and Cypriot dishes are excellent, but the Giro is the reason to come - if you didn't eat, your trip was wasted.","[[3, 4, 5, 6], [11]]"
Best restaurant in Brooklyn,[[1]]
The beef was incredible last night.,[[1]]
It's a must!,[[0]]
Most stalls allow you to sit next to each other without looking like a couple.,[[1]]
"The food's all shared, so let's order together and eat together.",[[1]]
My daughter's wedding at the waterfront received the highest compliments from our guests.,"[[4, 5]]"
"Everyone was thrilled with the atmosphere (elegant rooms, absolutely incomparable views, and fabulous food).","[[5], [7], [10], [13]]"
The service was wonderful .,[[1]]
Paul the Master D. was professional and always at the top.,[[0]]
Thank you to everyone at the water's edge.,"[[5, 7]]"
"The high prices you're gonna pay are for the view, not the food.","[[9], [12]]"
"The drinks were good, to put it this way.",[[1]]
That Tilapia thing was terrible... taste like cardboard.,"[[2, 1]]"
"We thought dessert would be better, but we were wrong!",[[2]]
"Oh, speaking of bathrooms, the men's bathroom was disgusting.","[[5, 6]]"
The wine list was extensive - although the staff did not seem familiar with the wine pairs.,"[[1, 2], [8]]"
"The bread we received was terrible - hard and cold - and the ""free"" olive process was disappointing.","[[1], [14]]"
But our main meal was wonderful.,"[[2, 3]]"
I had fish and my husband had the toilets that both exceeded our expectations.,"[[2], [8]]"
The afternoon break (we had a pear cake) was good - but again the staff could not give suitable drink suggestions.,"[[6, 7], [14]]"
"When we ask about ports, the waitress lists several but doesn't know what the change of taste or the cost is.",[[6]]
Not what I would expect for the price and prestige of this place.,"[[12], [12]]"
"All in all, I'd go back because it was a beautiful restaurant, but I hope the staff will pay more attention to the little details in the future.","[[11], [11], [16]]"
"The service was extremely quick and attentive, thanks to the service button on your desk, but I barely understood a word when the waiter took our order.","[[1], [10, 11], [23]]"
"The food was good and fair, nothing to make you crazy.",[[1]]
Everywhere the look of the place goes beyond the actual meals,"[[2], [10]]"
"So what you really pay for in the end is the restaurant, not the food.","[[11], [11], [14]]"
Subtle food and services,"[[1], [3]]"
Nut pudding is exactly the kind of service and food I like.,"[[7], [9]]"
"Servers are all different, Greg is my favorite.",[[4]]
"Sometimes the tables don't understand his sense of humor, but it's refreshing to have a server that has personality, professionalism, and respect for the privacy of your food.",[[15]]
"This is the first time a runner remembers my order, and I hope he likes his job because I want to steal it for my restaurant.",[[6]]
Food and beverage prices are usually fair,"[[0], [2]]"
"I go to dinner and like my classes, the servers are patient and never rush classes or force another drink.",[[8]]
"Amazing fresh dogs , but best endless topping !","[[2], [7]]"
This place had all the jewelry and I mean everything.,[[5]]
Amazing fun for hot dog lovers of all ages please do yourself a favor and check out this place!!!!,"[[18], [3, 4]]"
Last night at Casa la femme was a real experience that no one else in New York had.,"[[3, 4, 5]]"
"From the establishment to the food and hospitality to the big night I had, I was very impressed.","[[2], [5]]"
"You have a good cocktail with citrus vodka and lemon juice and lemon leaves, which you have to die for!","[[4, 5, 6, 7, 8, 9, 11, 12, 10, 11, 13]]"
"The meal took a while, and it was all worth the wait.",[[0]]
"We were drawn to the belly dance show, which fascinated the crowd.","[[5, 6, 7]]"
"I never write on these websites, but this restaurant is a compliment!",[[8]]
Worms in food,[[2]]
"The menu looked great, and the waiter was very nice, but when the food came, it was average.","[[1], [6], [13]]"
"Still, I finished my plate and then I found a stomach in the mushroom sauce downstairs.","[[13, 14]]"
"I showed it to the manager, and he apologized with a smile and brought us two free desserts (but he didn't ask us what we wanted, so he brought the last two desserts we asked for).","[[5], [5]]"
The manager finally said that he would make the two glasses of wine (which cost less than the meal) a big concession.,[[1]]
"I've worked in restaurants and cooked a lot, and there's no way a worm should come into well-cooked food.",[[18]]
"For a restaurant with such a good reputation and usually so crowded, there was no reason for such a lack of intelligent customer service.","[[2], [22, 23]]"
I 've already had two hairs in my food .,[[8]]
"A great place, a great value.","[[2], [2]]"
"The food is tasty, plentiful and cheap.","[[1], [1], [1]]"
The atmosphere is relaxed and casual.,[[1]]
It's a great place to order or sit.,[[3]]
I had an incredible sushi experience with my fiancee.,[[4]]
Beautiful creative roles,"[[2], [2]]"
Yamato is a great place if you don't like sashimi or if you have friends who don't like much sushi.,[[0]]
The T-triple color and the Norwegian rolls are great and filling.,"[[6], [1, 2, 3, 5, 6], [1, 2, 3, 5, 6]]"
"A special role and a normal role are enough to fill you up, but save room for dessert.","[[17], [1, 2], [5, 6]]"
You have a delicious banana-chocolate dessert and a big G-green tea Tempura.,"[[4, 4, 5], [9, 10, 11]]"
The appetizers are delicious too!,[[1]]
Amazing food,[[1]]
Interior,[[0]]
Good food,[[1]]
I enjoyed my share of modern Japanese and this place delivers.,"[[5, 6]]"
"The atmosphere was pretty nice, but there was something missing that she wanted to balance with a crazy mirror system.","[[1], [18]]"
"Despite the confusing mirrors, this will probably be my choice for modern Japanese food in the foreseeable future.","[[11, 12, 13], [3]]"
Indian-Chinese food is pretty good...,"[[0, 1]]"
"A very chic place, but not very good Chinese food.","[[3], [2, 9, 9]]"
"Most dishes (I must agree with an earlier critic) are quite fatty and very spicy, especially chicken chili","[[16], [1], [16, 17]]"
"My mother originally brought me here, but even she (as an Indian) feels that the food can be a little overly spicy and way too fat.",[[15]]
I was speechless because of the terrible food,[[7]]
"I was at a holiday dinner at the restaurant, and the food was very disappointing.",[[11]]
"Instead of preparing vegetarian food, the chef gave me a plate of stolen vegetables (minus sauce, spices, or some form of aesthetic representation).","[[6], [3, 4], [3, 4]]"
This place only survives on reputation.,[[1]]
"This is the most wonderful restaurant in New York City, not just in Brooklyn.",[[5]]
"You've been making the best, most delicious food for seven years and keeping it that way.",[[7]]
"Never swing, never eat badly, never serve badly.",[[6]]
"Great food , great wine list , great service in a great neighborhood .","[[1], [4, 5], [8], [12]]"
Patsy's Pizza is true love.,"[[0, 1]]"
The best pizza on the planet.,[[2]]
- Very good hot dogs .,"[[3, 4]]"
The hot dogs were clean and tender on the inside and had a lot of crunch and snap on the outside.,"[[1, 2]]"
A place to look for a nighttime meal or a lunchtime boost!,[[1]]
"I think the food is a little greasy, but the food is good.",[[3]]
Ready to help and average price per plate is $10.,"[[0], [7]]"
The only thing that impresses you is the decor .,[[8]]
Good food,[[1]]
There's great Indian Chinese food here.,"[[2, 3, 4]]"
"Be prepared to wait, because the place is quite small.",[[6]]
"Although the place is not beautiful, the food speaks for itself.","[[2], [7]]"
"The best Indian Chinese in town, by far!","[[0, 3]]"
"I happened to run into the village basement, now I always go there.","[[6, 7]]"
The Martinis are amazing and very cheap.,"[[1], [1]]"
"The service is amazing, I had different waiters and they were all nice, which is rare in New York.","[[1], [7]]"
"The DJ's great, I've been to my birthday party and a few other times with friends and I come back all the time.",[[1]]
Everything on the menu is great.,[[3]]
This is the right place.,[[4]]
"I wish I had more places like this: intimate, great food, top-notch home, all the time, worth the wait.",[[10]]
But $500 for a dinner for two that doesn't include wine?,"[[4, 5, 6]]"
The starter was really good.,[[1]]
The entrance was very good too.,[[1]]
What you're paying for is the environment and the name.,[[6]]
"Yeah, the place is elegant and beautiful, but they're targeting the Uber Whealthy, not the average Joe who wants to go out on his own every now and then.","[[2], [2]]"
"Vanison was good, but not incredible.",[[0]]
"Bison was pretty good, though.",[[0]]
This is a disaster.,[[1]]
"I read reviews that said the restaurant was too expensive, and I thought maybe it was worth it.","[[6], [6]]"
"The four seasons have history, and it's kind of a hallmark of New York City restaurants, but believe me, they're gonna burden you with their noses just so you can say, ""I was at the Four Seasons restaurant"".","[[0, 1, 2], [0, 1, 2]]"
"The food was great, all in all (except for the desserts).","[[1], [10]]"
The surroundings are very luxurious and you see many rich men with trophy wives or only high-paid escorts.,[[1]]
"If you go after dinner, it's not worth it.",[[4]]
You'd think they'd make it up to you with service.,[[9]]
"The service was fine, it's not what you'd expect for $500.",[[1]]
I agree that eating at Casa la femme is like no other experience!,"[[5, 6, 7]]"
I just got home from visiting Casa La Femme and was so offended by my visit that I felt compelled to warn other hosts who value their money and their time.,"[[6, 7, 8], [6, 7, 8]]"
"We're late for our reservation, so I can't complain too much about the waiting time for a table.",[[13]]
The hostess was very pleasant.,[[1]]
But our drinks were terrible.,"[[2], [2]]"
We also asked for hookah six times and the waiter told us about a minute and never came back with the hookah.,[[9]]
"After the fourth time, I asked again, and the waiter said that I didn't want to after our dinner.",[[9]]
We asked for pages the waiter admitted he forgot to include this part of our order.,[[5]]
My chicken was malnourished because there were so many fatty nodes that I had to spit in my napkin over and over again.,[[1]]
I didn't expect this for a $55 dinner.,"[[7], [7]]"
"When we went out, our wallets and stomachs were empy and we missed the show we were supposed to see after dinner, which would have been acceptable if we could enjoy the experience of good food and belly dancing!",[[35]]
"If it seemed possible to do so while I was there, I would have fought my bill, since my dinner was an indispensable part of my meal!",[[26]]
I never left a restaurant like I was abused and wasted my hard earned money.,"[[4], [4]]"
"The menu is pretty simple, without much description.",[[1]]
"There was no knocking that night, which was a disappointment.",[[3]]
We didn't drink much with a glass of beer either.,"[[2, 7, 6, 8]]"
"The pre-orders we ordered were served quickly - an order of fried oysters and shellfish was delicious, but a tiny serving (perhaps 3 of each).","[[11, 12, 13, 14], [11, 12, 13, 14]]"
"The lobster nuts were fine, but pretty tasteless.","[[1, 2], [1, 2]]"
I think there were two shrimp in the salt cramp appetite.,"[[8, 9, 10]]"
"I had Thai-style fried sea bass, which was very good.","[[2, 2, 3, 4, 5]]"
"Everyone was satisfied with their food except my brother, who had the G-grill Mahi Mahi, who was apparently soaked in grapefruit juice!","[[5], [12, 13, 14], [12, 13, 14]]"
I heard the lobster roll was excellent.,"[[3, 4]]"
"The service is not the most friendly for our ""big party""!",[[1]]
Large Indian dishes,"[[1, 2]]"
"The food was fantastic - I love Indian food and eat it regularly, but I can say that this is one of the best I've ever eaten.",[[1]]
"""very normal Indian food, but very well made.","[[2, 3], [2, 3]]"
"I got it 4 instead of 5 because of the price (only chicken tikka masala - no rice bread - is $25), which I would expect in a luxurious Indian restaurant, but this place doesn't feel luxurious","[[33], [33], [12, 13, 14], [36]]"
"The waiters are also trying to give you more food, like things that cost you, like they're a compliment.",[[1]]
"But if you're willing to spend something and remember to ask if anything they offer is free, then this is the place to eat Indian food.","[[24, 25], [21]]"
"Bookhara Grill, the motto says it all.","[[0, 1]]"
"Lunch is expensive, but it's worth it.","[[0, 0], [0, 0]]"
"We've only been to dinner a few times, but the quality and service are the same.","[[12], [4]]"
Buchhara is in my top five Indians in New York.,[[0]]
I've never been so repulsive to both food and service.,"[[7], [9]]"
"But when I got my predictable moderation of what Dokebi thinks is Korean fair (sometimes you have to decide if it's his only option), I got about half my kimchi before I found a random piece of salad, accompanied by a much more disgusting, mucky, clearly bad piece of fish skin.","[[29], [12, 13]]"
"My biggest concern was the health of the food that was sent to me and others, but I'm lying, and I said that as someone who's been working in restaurants since I was 15, I expect at least minimal effort from the restaurant side to change the situation.",[[8]]
"My friend, a little more aggressive and just as disgusting because she had to throw away the rest of her barely eaten meal, called back, only to be informed that I was probably wrong and that it was most likely an oyster, and that we were blacklisted from her restaurant, too.",[[22]]
"It wasn't like this restaurant had any major boasting points before, but now it's just disgusting.",[[4]]
A beautiful place ideal for a romantic dinner.,"[[2], [2]]"
I booked a beautiful white organza tent that included a four-process fix menu that we really enjoyed.,"[[10, 10, 10, 11, 12], [4, 5, 6]]"
"The service was spectacular, for the waiter knew all about the menu and his recommendations were amazing!","[[1], [6]]"
I recommend Casa la femme for any special occasion and to impress your date.,"[[2, 3, 4]]"
"The bibimbap was average, but the stone bottle wasn't even close to the vibration.","[[1], [6, 7]]"
Too bad I paid two bucks more for the stone bottle.,"[[9, 10]]"
The Nakgi Bokum was terrible.,[[1]]
This is the worst fried calamar I've ever tasted.,"[[1, 5]]"
The sauce tasted more like Chinese fast food than decent Korean.,[[1]]
"The sub-court was fit, and I got a refill on request.","[[1], [1]]"
The real problem I had here was the complete lack of service.,[[11]]
My wife had barely touched that dish.,[[6]]
"The woman had the risotto, which was fantastic.",[[4]]
The Farro salad and the Yukon potatoes were also very delicious.,"[[1, 2], [4, 5, 6]]"
I love margarita pizza I love the east village pizza,"[[7, 8, 9], [2, 3]]"
We love this place when we're in town.,[[3]]
A typical NYC pizza.,"[[3, 3, 2, 3]]"
"The crust has a great bite and a good chew, the sauce is light and has a nice acidity, the salt from the cheese is great, it enhances the taste of all the other ingredients.","[[1], [11], [23]]"
"I personally like margarita pizza better, but they're all good.","[[3, 4]]"
Probably the most romantic restaurant in town.,[[4]]
This is undoubtedly my favorite Japanese brass (which does not serve sushi) and in my opinion one of the most romantic restaurants in the city!,"[[5, 6], [5, 6]]"
"It's not just an adventure to get to this somewhat hidden place, entering the unknown wooden doors, the Zen and the intimate decoration will make you feel like you're no longer in the city.","[[11], [14, 15, 16], [22]]"
"If you want to come here, make sure your date is someone you really like, as you'll be taken to private stands where no people or food will be observed (choose the ones on the ground floor that have glass ceilings so you can see the stars in the sky!).","[[20, 21], [39, 40]]"
It's just you and your date and an occasional sweet excuse me before the waiter opens the little curtain to your booth!,[[14]]
"My party had the BBE $29 Fix Prix menu, which was such a wonderful deal, since it also came with a sake flight!","[[4, 5, 6, 7, 8], [4, 5, 6, 7, 8]]"
We started with a nice sashimi-amusing mouth.,"[[5, 5, 6]]"
"I chose the grilled black shark as the entry, which I absolutely ate, while someone commented that the grilled salmon dish was better.","[[3, 4, 5], [18, 19, 20]]"
The sake has been a very good celebration of the courses and has successfully brought me into the sake world.,[[1]]
"For dessert, we tried the frozen black sesame seeds (interesting but not unusual) and matcha (powdered green tea) and the blueberry cheese, which was phenomenal.","[[5, 6, 7, 8], [14, 15, 16, 17, 18, 20, 19]]"
"Maybe it was the great company (I had friends from Philadelphia who came to visit me) or the super reasonable price, but I can't say enough good about this bracery.","[[29], [29]]"
"I usually don't visit more than once, which is more than twice, but I come to Zenkichi at any time for a quiet, thoughtless and unforgettable dinner.","[[16], [16]]"
"The service leaves much to be desired, from the feeling of being able to reach the place of order to a night out.",[[1]]
"They're extremely rude, they don't even apologize for the terrible service we've been given and they're giving us a bill of well over $500 for a few drinks and their pita bread.","[[10], [27], [30, 31]]"
great shabu shabu,"[[1, 2]]"
"I tried a few other dishes, but I wasn't very impressed.",[[5]]
"But for Shabu Shabu, you can't find much better in New York.","[[2, 3]]"
"The meat is fresh, the sauces are great, you get kimchi and a salad for free with your meal and the service is good too.","[[1], [5], [21], [18], [10], [13]]"
Dokebi gives Williamsburg the right punch of classic Korean food and fusion twists like pork belly tacos,"[[8, 9], [11, 12], [14, 15, 16]]"
"The hot dogs are good, yes, but the reason I came here is the fantastic pig-croquet sandwich perfect on his supermarket clothes line","[[1, 2], [15, 15, 16], [22]]"
Restaurant with a view,[[3]]
The food tasted very good.,[[1]]
The family seafood reception was very good.,"[[1, 2, 3]]"
The main court was very good too.,"[[1, 2]]"
"The price is high, but the food is good, so I'll be back.","[[6], [6]]"
This is not making sense.,[[4]]
This place has a very strange decor stairs with mirrored walls I'm surprised no one has ever broken their head or fallen off the stairs mirrored walls make you dizzy and crazy...,"[[6], [9, 10]]"
It's not inviting and the food is totally weird.,"[[5], [5]]"
The Japanese tapas concept has been re-emerged and clearly doesn't work.,"[[1, 2]]"
"The food they serve is not comforting, not appetizing, and not spoken.",[[1]]
Good food,[[1]]
"The food was good and delicious, but the seat was too small, I don't like having cramps in a corner.","[[1], [8, 8]]"
It was a very beautiful romantic place .,"[[6], [6]]"
"A colleague and I tried Pacifico a few Fridays after work, and we liked it.",[[5]]
The atmosphere was great.,[[1]]
"The food we ordered was excellent, although I wouldn't say that margaritas are something you can write about at home.","[[1], [11]]"
"Our waitress was not mean, but she was not particularly warm or attentive.",[[1]]
"I must say, I'm surprised by the restaurant's poor ratings earlier this year.",[[7]]
We'll be back soon and can't wait to visit in the summer to use the supplies.,[[15]]
"The servers at Flatbush Farm seem to perfect this terrible technique, to make you guilty and ashamed because you're attracting their attention.",[[1]]
Another server added to the fun and threw our supplies in front of us halfway through our appetizers (which was delicious).,"[[1], [17]]"
"The overall quality of the food was quite good, although I hear that the salmon is much better off if it doesn't cool off in front of the guest.",[[5]]
"The store has nice facilities, some attractive furniture and, as I could tell, a reasonable wine menu (I got the menu when I asked for the wine menu)","[[4], [7], [15, 16]]"
How's that cock still open?,[[2]]
Everything was fine until we had our meals .,[[7]]
I looked at the chicken once and was horrified.,[[4]]
"It was served with leather, over a bed of extremely unroasted spinach and potatoes.",[[11]]
"I took a bite from a $24 salmon and in the 17 years I've been to restaurants, I've never tasted salmon as fishy, dry, and sloppy as the one on the flatwood farms.","[[7], [7]]"
"At that point, the waitress comes and asks us if everything's okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress is gone.",[[4]]
"So I switched with my boyfriend again to see if I could make some meat and spinach again, but the spinach was so badly cooked that I just couldn't bite through it.",[[20]]
"It's really getting bad here: The manager said we can't do anything about it, it's a matter of taste that she didn't like it, and I can't make it up to her.",[[6]]
"The manager came to the table and said we could do whatever we wanted, so we paid for what we enjoyed, the drinks and the snacks and left.","[[1], [22], [25]]"
This employee should be fired.,[[1]]
It was a really good pizza.,[[5]]
The crust was incredibly well cooked and the pizza was full:),"[[1], [8]]"
The worst restaurant in Manhattan,[[2]]
I'm with a few positive points: Cool decoration good Pita and Hummus and G grilled cockroach hat was actually pretty delicious.,"[[7], [9], [11], [14, 15]]"
"If I could give 0 stars , I 'd do it for this place .",[[13]]
"This place... God, where do I start?",[[1]]
This is a spectacular scene.,[[4]]
"But the decor seems to be the distraction, so you don't notice that you just paid $300 for a cold egg goose that took 2 bloody hours to come in!!!!","[[2], [20], [20]]"
"How this place survives the competitive West Village market in this economy, or any other, is superfluous to me.",[[2]]
Big hot dogs,"[[1, 2]]"
"Although it was often crowded, most of the time when I was here, the shallow animals always gave their food.","[[19], [15]]"
The hot dogs are top notch and the slamwich is fantastic!,"[[1, 2], [8]]"
Laughter is always worth the train ride and will make your tongue and belly very happy!,[[0]]
The only complaint is pricing - I think it would be more reasonable to pay one dollar less for each item on the menu,[[23]]
But still - great place great F-food,"[[4], [6]]"
Fabulous food - if the employee doesn't scare you off,"[[1], [7, 5]]"
"Every time we were there, the employee (not the waiters - they're fantastic - but the people who greet and sit with you) was so disgusting to us that I would never come back without the exceptional fish dishes.","[[9], [6], [37, 38]]"
"Since the BFC does not make reservations, you almost always have to wait at the bar and be abused by the main thing until you sit down, which can be an hour later!","[[1], [21, 22]]"
The fresh retro girl (with wings / Lady Edna glasses) will scream at you when you try to order a drink.,[[3]]
I'd be horrified if my staff turned away clients so early and so rude!,[[5]]
"There's another girl I can't describe, she's about 5'6"" with brown hair, who listens to your conversation and listens -- except she only hears the last part of what you said, so her unspoken opinions are often out of context and have nothing to do with what you're really talking about.",[[2]]
"Considering you're going to spend at least $60 a person, I expect better service.",[[13]]
"""Eat and go out"".",[[3]]
"The food and the service were good, but the master was incredibly unwelcoming and arrogant.","[[1], [4], [9]]"
"While we were finishing our meals, which included a high-quality bottle of wine, our son's fiancée came to us for a glass of wine and desserts.","[[10, 11, 12]]"
"This guy refused to sit her down, and she walked right after the four of us, but only when I told him that in my 40 years of traveling the world, including Paris, I had never seen such an exhibition of bad behavior by a frontman in a restaurant.",[[45]]
"A word for the wise: You can't eat here and disturb the master's sense of ""turning the table"", no matter how crazy it is, or whatever.",[[12]]
The best food in a long time!,[[2]]
Muskets and calamari were wonderful on Saturday night.,"[[0], [2]]"
"I had the lamb special, which was perfect.","[[3, 4]]"
"My father had the flank steak, which was very good, and my mother had the swordfish.","[[4, 5]]"
Four Seasons Restaurant is a great experience.,"[[0, 1, 2]]"
The food is good and the environment is even better.,"[[1], [6]]"
To take hot dogs to the next level .,"[[2, 3]]"
"At first glance, this place seems a little expensive for a hot dog bar, but barking doesn't just get you your average hot dog.","[[15], [22, 23]]"
Here the hotdog is raised to the level of a real entry with numerous variations.,"[[2, 2], [2, 2]]"
It's a great atmosphere.,[[3]]
"I recommend the fish tacos, everything else was fine.","[[3, 4]]"
Poor service and poor management,"[[1], [4]]"
Don't go to this place.,[[4]]
I had a terrible experience at the Casa la femme on Saturday night.,"[[7, 8, 9]]"
The manager was rude and treated the situation very badly.,[[1]]
I can't believe an expensive New York restaurant treats its customers so disrespectfully.,[[7]]
"The food is very good, but not excellent.",[[1]]
There is no way to justify the awards it receives by hiring staff or waiting for a table.,"[[12], [14]]"
"Mistakes happen, but they're usually accompanied by an apology, maybe even a glass of wine... but not the grounds we got from the Al di La staff.",[[26]]
"The bread was outdated, the salad was too expensive and empty.","[[1], [5], [5]]"
"The pasta was well cooked, not had enough sauce or flavor.","[[1], [1], [1]]"
"The hostess was rude, and I felt like they didn't want to serve us.",[[1]]
The only thing my friend left out was that the bartender disappeared when we were sitting in the bar.,[[10]]
"I asked for a menu, and the same waitress looked at me like I was crazy.",[[8]]
"I was shocked that my friends wanted to stay after the waitress said, ""Can I help you?"" and ""How many people are at your party?""",[[11]]
Shame on the terrible rude staff and the lack of customer service.,"[[5], [10, 11]]"
Bad employees,[[1]]
I like this place.,[[3]]
The food is good.,[[1]]
The design of the room is good.,[[4]]
But the service is terrible!,[[2]]
I was at a brunch recently and we were accompanied by a waitress and a waiter.,"[[12], [15]]"
The waiter was delivering the food while holding a plastic bag of garbage in one hand.,[[1]]
"The waitress came to us every few minutes and started clearing the plates while half of us were still eating (a big pet pipe that happens almost everywhere, so I try to ignore it).",[[1]]
"I wish I could like this place more, and I wish someone would re-train the staff.","[[6], [15]]"
