sentences,labels
"Over the years the host, Vittorio and his team have always treated me like a family... although with all the business this jewel does not so small, it is surprising that it is even able to remember a constant but not so frequent visitor.","[[5], [8]]"
I've also been surprised by all the new additions in recent years: a new jazz bar the most fantastic food garden the best of the thin-skinned pizzas and now a lasagna menu that's for dying (these aren't average lasagnas)!,"[[19, 20], [14, 15], [25, 25, 26], [30, 31]]"
I love this place.,[[3]]
"I have to say, I've never had a disappointing meal here.",[[9]]
We could have made a meal of the delicious cookies from the cookie menu.,[[9]]
"Luckily, we saved up space for the salmon and the crispy duck.","[[7], [10, 11]]"
Love to the day,"[[1, 2, 3]]"
I recommend this place to everyone.,[[3]]
Good food,[[1]]
"The pastries are amazing, the risottos (especially the sepia are fantastic and the brown bunny B is amazing.","[[1], [5], [8], [14, 15]]"
The food here was mediocre at best.,[[1]]
It was totally too expensive... fish and chips were about 15 bucks...,"[[5, 6, 7]]"
Sweet dog,[[1]]
An amazing organic dog and an ecologically conscious establishment,"[[3], [8]]"
The Cypriot restaurant has a lot to do.,"[[1, 2]]"
But the best pig suvukki I've ever had is the main thing.,"[[3, 4]]"
This is a very delicious pizza.,[[5]]
I was visiting New York with a friend and we discovered this very warm and welcoming restaurant,[[16]]
I love eggplant pizza and pie pie.,"[[2, 3], [6]]"
"We had half the pizza, mine was grapefruit and my friend had the buffalo and it was huge for a small size pizza!","[[2, 4]]"
"Great food, but the inside should need some help.","[[1], [4]]"
"Space feels like an Alice on the Wonderland stage, without trying to be that.",[[0]]
"I only paid about 60 bucks for a good meal, though:","[[9], [9]]"
Big sake,[[1]]
Fresh and reliable sushi,[[3]]
Sashimi is always fresh and rolls are innovative and delicious.,"[[0], [5], [5]]"
I've never had any trouble with the service except for one lost rice once.,[[7]]
Delivery may or may not be timely depending on the time and day of the week.,[[0]]
Sometimes the delivery type gets upset if you don't tip yourself more than 10%.,"[[2, 1]]"
The best sushi of all.,[[2]]
This place ruined me for the sushi in the neighborhood.,[[6]]
Excellent sashimi and the M Millenium roll is more than delicious.,"[[1], [5, 6]]"
"The place is a little hidden, but once you get there, it's worth it.","[[1], [1]]"
It's not just the food.,[[4]]
"The waiter was attentive, the food was delicious and the views of the city were magnificent.","[[1], [5], [10, 11, 12, 13]]"
A perfect place to relax and enjoy your dinner,[[2]]
There's something in their atmosphere that makes me come back almost every week.,[[4]]
"The place is open late, there's no dress code.",[[0]]
My favorite good food is seafood spaghetti,"[[3], [5, 6]]"
Excellent food at very high prices,"[[1], [1]]"
The waiting room staff is very polite and accommodating.,"[[1, 3]]"
"Space is limited so prepare to wait for 45 minutes - 1 hour , but be richly rewarded when you taste the delicious Indo-Chinese food","[[0], [23, 24]]"
My favorite place lol,[[2]]
"I love chicken cakes, I can't remember the name, but they're really good.","[[2, 3]]"
I'm not necessarily a fan of this place but it was a fun time for the bass.,"[[7], [7]]"
"The lobster was good, nothing spectacular.",[[1]]
"It's a fun place to go, not a five-star retreat.",[[9]]
I think the pizza is overpriced and undercooked.,[[3]]
It had no taste and the staff is rude and not attentive.,[[6]]
I love this place.,[[3]]
The service was quick and kind.,[[1]]
I thought the restaurant was clean and nice.,"[[3], [3]]"
I ordered the Vittello alla Marsala and I was very impressed.,"[[3, 4, 5]]"
The meat and the mushrooms were perfectly cooked.,"[[1], [4]]"
The potato balls weren't dry at all... they were actually butter.,"[[1, 2]]"
The worst place on Smith Street in Brooklyn,[[2]]
"The very immature bartender didn't know how to make specific drinks, the service was so slow, the food was neither cool nor hot, the waitresses were busy flirting with men in the bar and they weren't paying much attention to all the customers.","[[3], [12], [17], [24]]"
"I would never recommend this place to anyone, even for a casual dinner.",[[5]]
The food is always fresh ...,[[1]]
Japanese food too expensive with mediocre service,"[[0, 1], [6]]"
Did the chicken teriyaki have tomatoes or peppers on top?,"[[2, 3]]"
The food was very hot.,[[0]]
The waitress wasn't paying attention.,[[1]]
I was looking for a banana-tempered dessert and they don't have it.,[[6]]
Not because you're the Four Seasons... you're entitled to charge an arm and a leg for a romantic dinner.,"[[3, 4, 5]]"
"The food was excellent and the service, however, I let the four seasons down.","[[1], [6], [10, 11, 12]]"
"I don't think dinner in Manhattan should cost $40,000 where I don't sweep my feet.",[[3]]
"Red dragon roll - my favorite food, of any food group - hands down","[[0, 1, 2]]"
Just go to Yamato and order the red dragon roll,"[[3], [7, 8, 9]]"
Seafood dynamite is also from another world.,"[[0, 1]]"
I love sushi in New York.,[[0]]
"A little pretentious place on the park side, sushi is consistently good, service is pleasant, effective and modest.","[[3], [8], [12]]"
"In the summer months, the backyard is very nice.","[[5, 5]]"
The rolls are creative and I haven't found another sushi place that serves more inventive and delicious Japanese food yet.,"[[1], [17, 18], [17, 18]]"
"The dance, the white river and the rolls of the millennium are the most.","[[1, 3, 4, 5, 10, 7]]"
I can eat here every day of the week. I really love this place.,[[13]]
Raw food wow-,[[1]]
I can't remember the last time I had such nasty food in New York.,[[10]]
My quesadillas tasted like they were made by a three-year-old boy with no sense of proportion or taste.,"[[1], [1]]"
And $11 for a soft guacamole dish .,"[[5], [5]]"
Don't make me start with the margaritas either.,[[6]]
"Oh, and I never write reviews... I was just so moved by how bad this place was, I felt it was my duty to spread the word.",[[15]]
Good Indian food,"[[1, 2]]"
"The food was good, the place was clean and affordable.","[[1], [5], [5]]"
I noticed that a lot of Indian people ate there which is a great sign for an Indian place,"[[17, 18]]"
"This is one of my favorite places , very relaxing the food is great all the time , celebrated my engagement and my wedding here , was very well organized .",[[11]]
The staff is very good.,[[1]]
I love your drink menu.,"[[3, 4]]"
I highly recommend this beautiful place.,"[[5], [5]]"
They offered us water for the table but didn't tell us Voss's water bottles were $8 a piece.,"[[11, 13, 12]]"
The food was good.,[[1]]
Good view of the river and New York,"[[1, 2, 4, 5, 6]]"
Great service,[[1]]
A well-designed Egyptian dream restaurant that gets staged at night.,"[[2, 4]]"
Watch the talented belly dancers as you enjoy the delicious Baba Gonaush that is lemon rather than smoke.,"[[10, 11], [3, 4]]"
"Oh, and there's a hook",[[4]]
Raymond the bartender has gotten himself into the rock!,[[0]]
Pacific is a great place to hang out.,[[0]]
"The drinks are great, especially when they're Raymond's.","[[1], [7]]"
The brunch tortilla is great...,"[[2, 1]]"
"The spinach is fresh, definitely not frozen...",[[1]]
"Quacamole in the Pacific is delicious, like wings with chimmichuri.","[[0], [7, 8, 9]]"
One of his weaknesses is chicken in salads.,"[[5, 6, 6, 7]]"
"Also, I personally wasn't a fan of the bagel and the asparagus mole.","[[8, 9, 11, 12]]"
"In general, decent food at a good price, with nice people.","[[3], [3], [10]]"
Best Indian restaurant in town,"[[1, 2]]"
"The decor needs to be improved, but the food is amazing!","[[1], [8]]"
This little place in Astoria Souvlaki does what many consider the best tours in New York.,[[12]]
"What really makes it shine is the food that is aggressively seasoned with cirpriot spices, and everything made at home (including turkey and sausages, and made from much higher quality ingredients than you might otherwise expect.","[[7], [23], [30]]"
"All the Greek and Cypriot dishes are excellent, but the turn is the reason to come... if you don't eat one your trip was a waste.","[[2, 3, 4, 5], [10]]"
The best restaurant in Brooklyn,[[2]]
Great food amazing service This place is a class act.,"[[1], [3], [5]]"
The beef was amazing last night.,[[1]]
This place is a place to visit!,[[1]]
Most cabins allow you to sit next to each other without looking like a couple.,[[1]]
The food is shared so we can order together and eat together.,[[1]]
My daughter's wedding reception on the waterfront received the highest praise from our guests.,"[[5, 6]]"
Everyone loved the atmosphere (elegant rooms and absolutely incomparable views and fabulous food),"[[3], [5], [9], [12]]"
The service was wonderful .,[[1]]
"Paul the D Master, he was totally professional and always on top of things.",[[0]]
Thank you all at the water's edge.,"[[4, 6]]"
"Okay, but it's not nice, the bathroom's dirty.","[[5], [6]]"
"The high prices you're gonna pay are for the sight, not the food.","[[9], [12]]"
"The drinks at the bar were, to say the least, good.","[[4, 1]]"
The tilapia thing was horrible... tasted like cardboard.,"[[2, 1]]"
"We thought dessert would be better, it's not like that!",[[2]]
"Speaking of bathroom, men's bathroom was disgusting.","[[3, 4]]"
"The list of wines was extensive, although the staff did not seem to have any knowledge of the wine combinations.","[[3, 1], [8]]"
The bread we received was horrible - hard and cold - and the free olive snack was disappointing.,"[[1], [15, 14]]"
"However, our main course was wonderful.","[[2, 3]]"
"I had fish and my husband had steak, both of them exceeded our expectations.","[[2], [7]]"
"The dessert (we took a pear cake was good - but, again, the company staff as unable to provide appropriate drink suggestions.","[[5, 6], [14]]"
"When we asked about ports, the waitress listed several but didn't know the taste variations or the cost.",[[6]]
It's not what I expected for the price and prestige of this place.,"[[12], [12]]"
"I'd usually come back, since it was a beautiful restaurant, but I hope the staff will pay more attention to the little details in the future.","[[9], [9], [14]]"
"It's a very nice, short place, romantic, cozy and private.",[[5]]
Both aren't as small as some of the reviews make them look perfect for two people.,[[0]]
The service was extremely fast and attentive thanks to the service button on his desk) but I barely understood a word when the waiter took our order.,"[[1], [10, 11], [23]]"
The food was good and there was nothing to drive me crazy.,[[1]]
In every way the place looks better than the real meals,[[10]]
"So what you actually end up paying for is the restaurant, not the food.","[[10], [10], [13]]"
Subtle food and services,"[[1], [3]]"
noodle pudding is exactly the kind of service and food I enjoy.,"[[7], [9]]"
"The servers are different, Greg is my favorite.",[[4]]
"Sometimes the desk staff don't understand your sense of humor but it's refreshing to have a server who has personality, professionalism and respects the privacy of your dinner.",[[16]]
It's the first place a runner remembers my order... I hope he likes his job because I have half the mind to steal it for my restaurant.,[[5]]
Prices are fair in all areas for both food and beverage,"[[8], [10]]"
"I go out to eat and I like my courses, the servers are patient and never rush the courses or force another drink.",[[11]]
Amazing fresh dogs but the best of all are the infinite tops !!,"[[2], [11]]"
This place had all the ornaments and I mean everything.,[[5]]
Amazing fun for hot dog lovers of all ages please do yourself a favor and check this place out!!!!,"[[17], [3, 4]]"
Getting into House the Femme last night was a real experience unlike any other in New York!,"[[2, 3, 4]]"
"Very impressed with the decorations to the food, the hospitality and the great night I had!","[[4], [7]]"
Have a great cocktail with citrus vodka and lemons and lemon juice and mint leaves that's for dead!,"[[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]"
"The food took a while to prepare, it's all worth the wait.",[[0]]
He lured us to the belly dance show that captivated the crowd.,"[[5, 6, 7]]"
I never write on these sites but this restaurant is worth praising!,[[8]]
Magicians in food,[[2]]
"The menu looked great, and the waiter was very nice, but when the food came, it was average.","[[1], [6], [13]]"
"However, I finished my plate, and that's when I found a worm in the mushroom sauce at the bottom.","[[14, 15]]"
I showed it to the manager and he apologized smiling and brought us two desserts for free (but he didn't ask us what we wanted and so he brought the last two desserts we would have ordered).,"[[5], [5]]"
"The manager finally said that it would comprise the two glasses of wine (which cost less than the meal), and made it seem like a big concession.",[[1]]
"I've worked in restaurants and cooked a lot, and there's no way a worm can get into a well-prepared meal.",[[19]]
"For a restaurant with a good reputation and that's usually so crowded, there was no reason for a lack of intelligent customer service.","[[2], [21, 22]]"
I have hair on my food twice !,[[5]]
A very valuable place.,"[[3], [3]]"
"The food is tasty, plentiful and reasonably priced.","[[1], [1], [1]]"
The atmosphere is relaxed and casual.,[[1]]
It's a great place to ask or sit.,[[3]]
The sushi experience was amazing with my fiancee.,[[1]]
Good creative roles,"[[2], [2]]"
"Yamato is a great place to go if you don't like sashimi, or if you have friends who don't like sushi very much.",[[0]]
They have big triple-colored rolls and Norwegian rolls are amazing and full.,"[[4], [3, 3, 5, 6, 7], [3, 3, 5, 6, 7]]"
"A special roll and a regular roll is enough to fill, but save space for dessert","[[15], [1, 2], [5, 6]]"
They have a delicious banana chocolate dessert as well as a great tempura green tea,"[[4, 5, 6], [13, 14, 12]]"
The snacks are delicious too!,[[1]]
Amazing food,[[1]]
Good food,[[1]]
I've had my fair share of modern Japanese and this place offers.,"[[6, 7]]"
"The atmosphere was pretty nice but it was missing a little bit, which he tries to compensate with a crazy mirror scheme.","[[1], [21, 19, 20]]"
"Despite the confusing mirrors, this will probably be my favorite for modern Japanese food in the near future.","[[11, 12, 13], [3]]"
The indo-Chinese food is very good...,"[[1, 2]]"
A very elegant but not very good Indian Chinese-style place,"[[9], [8, 8, 7, 9]]"
"Chicken is my favorite, most dishes (I have to agree with a previous critic) are quite fatty and very spicy, especially chicken chicken","[[21, 0], [5], [21, 22]]"
"My mother introduced me to this place originally, but even she (being Indian) feels that food can be a bit spicy and too fat.",[[15]]
I was speechless about the horrible food.,[[6]]
"I went to a vacation dinner at the restaurant, and the food was very disappointing.",[[11]]
"Instead of preparing a vegetarian dish, the chef offered me a steamed vegetable dish (salsa less, condiments or any shape or aesthetic presentation).","[[7], [4, 5], [4, 5]]"
This place survives only by its reputation.,[[1]]
"This is the most wonderful restaurant in all of New York, not just Brooklyn...",[[5]]
For seven years they've brought out the most delicious and tasty food and kept it like this...,[[11]]
"It never swings, never a bad meal never a bad service.","[[6], [10]]"
"Great food , great wine list , great service in a big neighborhood .","[[1], [4, 5], [8], [12]]"
The pizza of the patz = true love,"[[0, 1]]"
Deliver the best pizza on the planet.,[[3]]
He 's a good hot dog .,"[[4, 5]]"
Hot dogs were juicy and tender on the inside and had a lot of crunch and snap on the outside.,"[[0, 1]]"
Great topping definitely a place you need to see for late lunch or a midday drive!,"[[1], [4]]"
"I think the dishes are a little greasy, but the overall experience of the dinner is good.",[[3]]
useful service and average price per plate of $10.,"[[1], [6]]"
The only thing that catches your eye is the decoration (not very nice).,[[9]]
Good food,[[1]]
This place has a great Indian Chinese food,"[[3, 6, 7]]"
"Get ready to wait, because the place is pretty small.",[[6]]
"Although the place isn't beautiful, the food speaks for itself.","[[2], [6]]"
"The best Indian Chinese in town, by far!","[[0, 3]]"
"I ran into the village subway by accident, now I go there all the time.","[[4, 5]]"
Martinis are incredible and very economical.,"[[0], [0]]"
"The service is amazing, I've had different waiters and they've all been nice, which is a rare thing in New York.","[[1], [7]]"
"The DJ is great, I've been there for my birthday and a lot of other times with friends and keep coming back.",[[1]]
Everything on the menu is great.,[[3]]
This establishment is the real deal.,[[1]]
"I wish I had more of these places: intimate food, excellent home, first class all the way, definitely worth the wait.",[[9]]
But $500 for a dinner for two that doesn't include wine?,"[[4, 5, 6]]"
"Look, the snacks were really good.",[[2]]
The entrance was also very good.,[[1]]
What you're paying for is the environment and the name.,[[6]]
"Yeah, the place is elegant and beautiful, but they certainly point to the Uber Whealthy not the average Joe who wants to go out every once in a while.","[[2], [2]]"
"Vanison was good, but not incredible.",[[0]]
"However, the bison was quite excellent.",[[2]]
Desert is a mess.,[[3]]
"I read reviews that said the restaurant was too expensive and I thought, maybe it's worth it.","[[6], [6]]"
"The four seasons have history and it's kind of a landmark for New York City restaurants, but believe me, they'll charge you for the nose just so you can say, ""I've been to the four seasons restaurant"".","[[0, 1, 2], [0, 1, 2]]"
"Overall, the food was excellent (except desserts.","[[2], [6]]"
The atmosphere is very elegant and you'll see many rich guys with trophy-wearing wives or well-paid escorts.,[[1]]
"If you go for the food, it's not worth it.",[[5]]
"You think they'd make it up to you with the service, sadly?",[[10]]
"The service was fine, not what you expected for $500.",[[1]]
I agree that dinner at Casa la Femme is like no other dinner experience!,"[[5, 6, 7]]"
I literally just got home from visiting Casa La Femme and I was so offended by my visit that I felt it was necessary to try to warn other diners who value their money and their time.,"[[7, 8, 9], [7, 8, 9]]"
We're late for our reservation so I can't complain too much about waiting for a table.,[[12]]
This place is beautiful!,[[1]]
The hostess was very nice.,[[1]]
Yet our $14 drinks were horrible!,"[[3], [3]]"
We also ordered the hook six times and the waiter would tell us a minute and never come back with the hook.,[[9]]
After the fourth time I asked him again and the waiter said that after our dinner.,[[10]]
We ordered sides that the waiter admitted he forgot to put that part of our order.,[[5]]
My chicken was unedible because there were so many pieces of fat I had to keep spitting on my napkin.,[[1]]
I wasn't expecting it for a $55 dinner.,"[[7], [7]]"
"When we left, our wallets were full and our stomachs were full, and we missed the show we were supposed to see after dinner, which would have been acceptable if we could enjoy the experience of good food and belly dancing.",[[37]]
"If it seemed possible to do so while I was there, I would have fought my bill since my portion of dinner from my meal was painless!",[[24]]
"I've never left a restaurant feeling abused, and wasting my money.","[[4], [4]]"
The menu is pretty simple without much description.,[[1]]
"There was no tap beer that night, which was a disappointment.",[[4]]
"It wasn't a big beer selection bottled either, we went with Brahma.","[[5, 3, 6, 4]]"
The snacks we ordered were served quickly - an order of fried oysters and clams were delicious but a small serving (maybe 3 of each).,"[[11, 12, 13, 14], [11, 12, 13, 14]]"
"The lobster knots were fine, but pretty unbeatable.","[[1, 2], [1, 2]]"
"I think there were 2 shrimp in the ""shrimp with salt inlay"" snack.","[[8, 9, 8, 12]]"
"I ate the Thai-style fried seafood, which was really good.","[[3, 3, 4, 5, 5]]"
"Everyone seemed happy with their food except my brother who had mahi mahi on the grill, apparently soaked in grape juice!","[[5], [15, 11, 12], [15, 11, 12]]"
I heard lobster roll was excellent.,"[[2, 3]]"
"Everything in the food was good, a little on the expensive side, but fresh.","[[3], [3]]"
"The service is not the nicest for our ""big party""!",[[1]]
Good Indian food,"[[1, 2]]"
"I love Indian food and I eat it quite regularly, but I can say that this is one of the best I've ever had.",[[3]]
"""A lot of normal Indian food, but very well made.","[[2, 5], [2, 5]]"
"I got a 4 instead of 5 because of the price (only chicken tikka masala - no rice bread - is $25), which I would expect in a luxurious Indian restaurant but this place doesn't have a luxurious feel","[[33], [33], [12, 13, 14], [38]]"
"Also, the waiters try to push more food on you, like suggesting things as if they're honorable when they actually cost $$.",[[1]]
"But if you're willing to spend something and remember to ask if something they offer is free, then this is the place to go for Indian food.","[[25, 26], [21]]"
The lunch buffet is expensive but it's worth it.,"[[1, 2], [1, 2]]"
We've only had dinner a few times but we're offered the same quality and service.,"[[14], [3]]"
Bukhara is in my top 5 Indian places in New York,[[0]]
I've never been so disgusted with food and service.,"[[6], [8]]"
"However, once I received my mediocre predictable order of what Dokebi thinks happens as the Korean fair (sometimes you have to solve when it's your only option), I went through half my kimchi before finding a random piece of lettuce accompanied by a much more disgusting, sticky, clearly bad piece of fish skin.","[[32], [14, 16]]"
"My main concern was the health of the food they were sending to me and others, but I would be lying if I said that as someone who has worked in restaurants since the age of 15, I expected at least a minimal effort from the restaurant to make things better.",[[8]]
"My girlfriend, being a little more aggressive, and having been equally disgusting making me throw the rest of her food away just as food called back just to be informed that she was probably wrong and that it was very likely an oyster, and that we were also on the blacklist of her restaurant.",[[19]]
"It wasn't like this restaurant had big points of bragging before the hand, but now it's just repulsive.",[[4]]
A wonderful place ideal for a romantic dinner.,"[[2], [2]]"
I booked a beautiful white organza shop that included a four-course menu that we really liked.,"[[10, 10, 10, 11], [4, 5, 6]]"
"The service was spectacular, the waiter knew everything about the menu and his recommendations were amazing!","[[1], [5]]"
I recommend Casa the woman for any special occasion and to impress your date.,"[[2, 3, 4]]"
"The bibimbap was average, but the stone bowl wasn't even close to whistling.","[[1], [6, 7]]"
Too bad I had to pay two extra dollars for the stone bowl.,"[[11, 12]]"
The nakgi-bokum was horrible.,[[1]]
easily the worst fried squid I've ever tasted.,"[[3, 4]]"
The sauce tasted better at Chinese fast food than decent Korean.,[[1]]
"The side dishes were passing, and I got a filling on request.","[[1, 2], [1, 2]]"
The real problem I had with this place was the complete lack of service.,[[13]]
My wife had barely touched that dish disaster.,[[6]]
"The wife ate the risotto, which was amazing.",[[4]]
The farrow salad and the yucca potato puree were also extremely tasty.,"[[1, 2], [4, 5, 6]]"
I love the pizza Margarita I love the pizza from the east village,"[[11, 12, 8], [2, 3]]"
loving this place every time we're in town is one of the places we always go.,[[2]]
A slice of pizza from NYC.,"[[1, 2, 5, 3]]"
"The bark has a good bite and a good chewing, the sauce is light with a good acidity, the salt in the cheese is great, it really increases the flavor of all the other ingredients.","[[1], [11], [22]]"
"Personally, I like margarita pizza better, but they're all good.","[[3, 4]]"
Probably the most romantic restaurant in town.,[[4]]
"This is definitely my favorite modern Japanese brasserie (which doesn't serve sushi), and in my opinion, one of the most romantic restaurants in the city!","[[5, 6, 7], [5, 6, 7]]"
It's not just an adventure to get to this somewhat hidden place once you walk into the wooden doors without a zen mark and the intimate decor will make you feel like you're no longer in the city.,"[[11], [17, 18], [26]]"
"If you plan on coming here, make sure your date is someone you like, as you'll be taken to private cabins where there will be no people or food watching (choose the ones on the floor with glass roofs so you can see the stars in the sky!).","[[19, 20], [37, 38]]"
My party had the BBE $29 Fix Prix menu which was a wonderful deal since it also came with a sake flight!,"[[4, 5, 6, 7, 8], [4, 5, 6, 7, 8]]"
We start with a delicious sashimi amuse bouche,"[[5, 6, 7]]"
"I chose the black cod on the grill as my entry, which I absolutely devoured while someone commented that the grill salmon dish was better.","[[7, 3, 4], [20, 21, 22]]"
The sake has made a good compliment to the courses and is successfully introducing me to the sake world.,[[1]]
"For desserts, we tried frozen black sesame mousse (interesting but not extraordinary) and matcha (green tea in powder) and blueberry cheese cookie which was phenomenal.","[[4, 5, 6, 7], [13, 14, 14, 15, 18, 19, 20]]"
"Maybe it was the big company (I had friends visit me from Philadelphia) or the super reasonable price, but I can't say enough good things about this brewery","[[27], [27]]"
"I don't visit the same establishment more than once, or more than twice, but I'll come to Zenkichi anytime for a quiet, unhurried, memorable dinner.","[[17], [17]]"
"The service leaves much to be desired, from feeling rushed to the place of your order, to being ignored for the rest of the night.",[[1]]
"They're extremely rude, they don't even apologize for the horrible service we've been given and they bill us over $500 for some drinks and their pita bread.","[[10], [22], [25, 26]]"
Very good shabu shabu,"[[2, 3]]"
I tried other dishes but I wasn't very impressed.,[[3]]
But for Shabu Shabu you won't find much better in New York.,"[[2, 3]]"
"The meat is fresh, the sauces are excellent, you get kimchi and a free salad with your food and the service is good too.","[[1], [5], [20], [17], [10], [14]]"
Dokebi gives Williamsburg the right punch of two classic Korean food and fusion turns like pig belly sticks,"[[9, 10], [12, 13], [15, 16, 17]]"
"Hot dogs are good, yes, but the reason to come here is the fantastic perfect pork croquet sandwich at your supermarket b b b","[[0, 1], [15, 16, 17], [23]]"
Restaurant with view,[[2]]
The food was really good.,[[1]]
The family's seafood was very good.,"[[1, 2, 1]]"
The main entrance was also very good.,"[[1, 2]]"
"The price is high but the food is good, so I'd come back again.","[[6], [6]]"
This place doesn't make sense.,[[1]]
This place has totally strange decorative stairs that go up with m mirror walls I'm surprised how nobody's ever broken their head or fallen off the stairs-- mirror walls make you dizzy and delusional...,"[[5], [12, 13]]"
This place is not inviting and the food is totally weird.,"[[1], [7]]"
The Japanese cap concept is newly created and clearly doesn't work.,"[[1, 2]]"
"The food they serve is uncomfortable, unappetizing and unprepared.",[[1]]
Good food,[[1]]
"The food was excellent and tasty, but the seating space was too small, I don't like to be cramped in a corner.","[[1], [8, 9]]"
It was a very romantic place .,"[[5], [5]]"
A colleague and I tried Pacific after work on Fridays and we loved it.,[[5]]
The atmosphere was great.,[[1]]
"The food we ordered was excellent, although I wouldn't say margaritas were something to write home about.","[[1], [10]]"
"Our waitress wasn't bad, but she wasn't too warm or attentive.",[[1]]
But I must say I'm surprised by the bad reviews of the restaurant earlier this year.,[[12]]
"We'll be back, though, and we can't wait to visit in the summer to take advantage of the yard.",[[18]]
The flatbush farm servants seem to have perfected that horrible technique of making you feel guilty and ashamed for appointing you to attract their attention.,[[3]]
"A different server increased the fun, throwing our tickets in front of us halfway through our snack (which was delicious).","[[2], [16]]"
"Overall, the quality of the food was quite good, although I've heard that salmon is much better when it hasn't cooled down in front of the guest.",[[5]]
"The place has some good equipment some attractive furniture and, as far as I could tell, a reasonable wine list (they gave me the food menu when I ordered the wine list)","[[5], [8], [18, 19]]"
How is this mattress open?,[[3]]
Everything was fine until we got our meals.,[[7]]
I looked at the chicken and I was horrified.,[[4]]
"Served with leather, on a bed of very little cooked spinach and potato puree.",[[10]]
"I've only eaten a single $24 salmon and in the 17 years I've been to restaurants, I've never tasted fish salmon, dry and soft like that on the Flatbush farms.","[[6], [6]]"
"At this point, the waitress comes in and asks if everything was okay, I was literally so surprised that I was speechless and didn't say anything, and guess what, the waitress left.",[[4]]
"So I switched with my boyfriend again to see if I could take the meat and spinach again, but the spinach was so undercooked I couldn't bite it.",[[20]]
"This is where it really gets bad: the manager said, there's absolutely nothing we can do, it's a matter of taste that he didn't like, and I can't compose it.",[[8]]
"The manager came to the table and said we could do whatever we wanted, so we paid for what we enjoyed, the drinks and snacks and we went out.","[[1], [22], [24]]"
This staff must be fired.,[[1]]
It was a really good pizza.,[[5]]
The crust was incredibly well cooked and the pizza was completely loaded:):),"[[1], [8]]"
The worst restaurant in Manhattan,[[2]]
I'll be with a couple of positives: great decoration good P pita and hummus and G gorry octopus hat was really quite tasty.,"[[8], [11], [13], [16, 17]]"
If I could give you 0 stars I would for this place,[[11]]
"This place... God, where do I start?",[[1]]
It's a spectacular scene.,[[3]]
The decor seems to be the distraction so you won't realize you just paid $300 for a cold pineapple that took 2 hours to arrive!!!!,"[[1], [18], [18]]"
"How this place survives the competitive West Village market in this economy, or any other, is something I can't understand.",[[2]]
The big hot dogs,"[[2, 3]]"
"Although it's been full most of the time I've been here, the barking always delivers his food.","[[16], [12]]"
"Hot dogs are first class, and they're an amazing slamwich!","[[0, 1], [9]]"
"Stealing is worth the train ride, and it will make your tongue and your belly very happy.",[[0]]
The only complaint is the price... I think it would be more reasonable to pay a dollar less for every item on the menu,[[23]]
But still... great place great food,"[[3], [5]]"
fabulous food - if the front staff doesn 't discourage you .,"[[1], [5, 4, 5, 6]]"
"Every time we've been, the front desk staff (not the waiters - they're fantastic - but the people who greet you and sit you down) has been so horrible to us that if it wasn't for the exceptional fish dishes, I would never come back.","[[10], [5, 6, 6, 7], [38, 39]]"
"Since the BFC doesn't take reservations, you almost always have to wait in the bar and be abused by front-house staff until you sit down, which can be more than an hour later!","[[2], [19, 19, 19, 20]]"
The retro frzzy girl (with winged glasses / lady Edna) will yell at you if you try to order a drink.,[[3]]
I'd be horrified if my staff rejected clients so early and so rude!,[[5]]
"There's another girl I can't describe, she's about 5'6"" brown hair, she listens to your conversation and listens to your rudder, except she only listens to the last part of what you said, so her uninvited opinions are often out of context and have nothing to do with what you're *really* talking about.",[[2]]
"Considering you'll be spending at least $60 a head, I expect better service.",[[12]]
"""I stayed and got out of here""",[[0]]
"The food and service were fine, yet the teacher was incredibly unwelcoming and arrogant.","[[1], [3], [8]]"
As we finished our meals that included a bottle of high-quality wine our son-in-law joined us for a glass of wine and dessert.,"[[8, 9, 11]]"
"This guy refused to sit down and left, followed shortly after by the four, but not before I told him that in my 40 years of traveling the world, including Paris, I had never seen a bad behavior from a leader in a restaurant.",[[40]]
"One word for the wise: you can't dine here and disturb the teacher's sense of ""turning the table"", as crazy as he is, or vice versa.",[[12]]
The best meal in a long time!,[[2]]
The mussels and squid were excellent on Saturday night.,"[[1], [3]]"
I had the special lamb that was perfect.,"[[4, 3]]"
"My father had the flan steak that was very good, and my mother had the swordfish.","[[4, 5]]"
The Four Seasons restaurant is a great experience.,"[[0, 1, 2, 3]]"
The food is excellent and the environment is even better.,"[[1], [6]]"
Take hot dogs to the next level,"[[1, 2]]"
"At first glance this place looks a little expensive for a hot dog restaurant, but in barking you don't just get your average hot dog","[[16], [23, 24]]"
Here the hot dog rises to the level of a real appetizer with numerous variations available.,"[[2, 3], [2, 3]]"
The atmosphere is great,[[1]]
I highly recommend fish tacos. Everything else was fine.,"[[3, 4]]"
The fresh air in the fireplace in the back really advertises it but needs a little more heat on a cold night.,"[[2], [5, 5]]"
Poor service and management,"[[1], [3]]"
Don't go to this place.,[[4]]
She had a terrible experience at Casa la Femme at a Saturday dinner.,"[[6, 7, 8]]"
The manager was rude and handled the situation very badly.,[[1]]
I can't believe an expensive NYC restaurant can be so disrespectful to its customers.,[[6]]
"The food is very good, but not exceptional.",[[1]]
"There's no way to justify the praise you get, the staff attitude or waiting for a table.","[[10], [13]]"
