sentences,labels
"If you want a casual neighborhood hotel with good food and good service, this is the place.","[[9], [12]]"
It's also a good place to have a drink because they have 100 kinds of wine.,"[[8], [13, 14, 15]]"
"The price is, and the small part.","[[1], [6]]"
"The bar manager continued to smell from the reservoir after we finished the bottle, and the bar owner continued to smell from the reservoir.","[[1], [5], [20]]"
The food is well prepared and the service is impeccable.,"[[1], [7]]"
"But their best dishes are Thai, and the price is $23.95 in most places, but it's $16 here.","[[3], [5], [3], [9]]"
"It's a good, dark atmosphere, and the music is good.","[[4], [7]]"
"My husband said these are the little pieces, but if my dish is good, I will be good.","[[7], [11]]"
But the Thai people are certainly not great - lighthearted and indistinct.,[[2]]
"It's great for groups, it's great for dating, it's great for breakfast or for drinking at night.","[[11], [14]]"
Our friendly waitresses offered good food suggestions and sent wine and cheese to the table to help recommend different wine and cheese pairs.,"[[2], [5, 6], [2], [9], [11]]"
"We could just sit in the backyard because we didn't have a reservation, but it was great, and it was nice, and the weather was good.","[[12], [6, 6]]"
Japanese cuisine itself is rare.,"[[0, 1]]"
"While the food was good (of course not), the service was terrible.","[[2], [9]]"
The service is not an expectation of a combination from this price category.,"[[1], [11, 12]]"
My family never thought that the restaurant would have such incredible entertainment.,[[11]]
I suggest booking for the weekend.,[[2]]
"The food was very expensive (it cost us $160 for lunch), but it was delicious.","[[1], [10]]"
"The labels, special menus, food, and even the waiters are all Japanese.","[[1], [2, 3], [4], [8]]"
"I like their spicy cakes, and my boyfriend often eats meat.","[[4], [10]]"
"I'm not a food critic, but I think I've lived in New York for 11 years.",[[3]]
I noticed that the bill was photographed.,[[4]]
The best dishes are fish packed.,"[[2], [4, 0]]"
The food is absolutely amazing!,[[1]]
"Some servers make you feel like they've done you a good deed, bringing you food.","[[1], [14]]"
"Food is the best alternative to fast food and ordering, but food is a bit disappointing.","[[6, 7], [11]]"
The beach hotel is a good restaurant overall with good seafood.,[[10]]
The staff is also attentive and friendly.,[[1]]
The food here is really great.,[[1]]
This is a problem because we have to pay $20 for each meal.,"[[12], [12]]"
"They're a scam ($8.95, four small steak pies in a steak cake)","[[6, 7, 8, 9, 11]]"
"All the pizzas are great, and the price is even better!","[[2], [7]]"
The food is good.,[[1]]
"When we paid, the servants took the money and said, 'Well, you are gone.'",[[4]]
"The restaurant was elegant, and there was no music to scream.","[[1, 1], [8]]"
"While this is not a place for fish beyond the plate (and thank God, I think) for a simple and elegant sushi, it's a great place to eat.","[[7], [21]]"
The menu seems to have a variety of seafood-loving menus and interesting ways to prepare.,"[[1], [6, 7, 9], [8]]"
"The white-bean bruschetta is incredible, and the Italian is amazing.","[[1, 1, 2], [7]]"
The rest of the menu is because everything is good.,[[4]]
The menu is completely different from the menu on the website.,[[1]]
"The food is good, the restaurant is good, the service is great.","[[1], [5], [9]]"
"Eve asked a driver for a lotus-leaf packed rice, and she answered for rice, and then left.","[[3, 3], [6, 6, 7, 8], [13]]"
We entered Wednesday night and immediately sat down.,[[7]]
"The waiters are very friendly, they make you feel like you're eating in a friendly small European town.","[[1, 1]]"
"The waiters were busy, not a great service, but I was never treated rude.","[[1], [7]]"
I have lived in Japan for seven years and the taste of the food and the restaurant feel like I'm back in Japan.,"[[10], [13], [10]]"
"They had everything - high prices, food and services.","[[5], [6], [8]]"
The taste is great and the menu is rich.,"[[1], [6]]"
"The food was amazing, the service was so attentive and personable,","[[1], [5], [8]]"
The house has the best room I've ever seen.,"[[1], [5]]"
Food has been stable for years and it will never disappoint you.,[[0]]
"Forget what you read under me, the atmosphere is not so bad.",[[7]]
"We couldn't keep talking because the waiters and waiters often interrupted our orders, implying that we spent too much time.","[[6], [8]]"
Sometimes I get good food and good service.,"[[4], [7]]"
"It's a place for people to balance food, pay high noise, and live with people who live on bridges and roads.","[[7], [10]]"
The manager told us that no one had ever complained before and that we didn't know what the dish should look like.,"[[1], [18]]"
The food is very spicy and delicious.,[[1]]
Lunch for dinner.,[[0]]
The bartender cannot be separated from the friends in the bar.,"[[1], [10]]"
"Anyway, if you eat good food nearby, I won't waste my time looking for something,",[[5]]
The company also offers a price-per-sale lunch and restaurant.,"[[5, 5, 6], [4]]"
"While this place may be a bit attractive and wider, at the same time, it doesn't matter.",[[2]]
This is the first time I have been to St. Bart's and I have to say how delicious the food and service is.,"[[19], [21]]"
"He went out with friends and girlfriends, drank a few glasses and had a recipe.","[[10], [14]]"
"On the way to work, you can grab a hot cake.","[[9, 10]]"
"as if they had taken what was left, poured oil on it, and then put it in powder.","[[9], [17]]"
"We think we're going to get an apology or a free drink instead of a waitress, and we're going to get a free drink.","[[9], [15]]"
"We actually gave 10% (although we never did that despite not having enough food and services), and we were able to get a little more money.","[[25], [13], [15]]"
We were looking forward to having a glass of Sangalia when we arrived.,"[[7, 8, 9]]"
I strongly recommend that you ask for a table by the window.,"[[8, 9, 10, 11]]"
"When we eat, we are very disappointed with the feeling of poor service (servers are not very capable, service is slow) and lack of remorse.","[[9], [12], [13], [18]]"
"However, service is a flower in the garden.",[[1]]
We have been to the grocery store three times and never disappointed with anything.,[[6]]
"The food is good, but most of it is ordinary food, nothing special.","[[1], [10]]"
"I tried this one because it's my favorite dish, according to the last commenter's suggestion.",[[8]]
"We ate in the backyard, which was worth it because it was cool and the music sounded good.","[[4, 4], [15]]"
The location is perfect.,[[1]]
"Guamor+ is great, we all ate it, very good, not much like to bring, and it's a great food.","[[0, 5], [18]]"
Lunch is about stealing.,[[0]]
The food is a fusion of Asian air.,[[1]]
"There is no fine food, but good food, at a fairly reasonable price.","[[4], [12]]"
"The cake was delicious and the cheese hamburger was huge, delicate, and professional in the heat.","[[0, 1, 1], [6]]"
"I love the food and the atmosphere, but I'm not sure if they're really worth it.","[[3], [6]]"
"Although some Italian employees do not speak English, for me it has added experience.",[[3]]
It's not worth the price.,[[4]]
"From the moment you enter to the moment you leave, the friendly and helpful staff is fantastic.",[[14]]
The service is good and the food is great.,"[[0], [6]]"
She was paid $10 for her excellent service and advice.,[[7]]
"The restaurant is a bit crowded, but once you've sat down and enjoyed a good meal, you're not going to be able to eat it.",[[15]]
"As a fan of flavorful national food, including Indians, I made friends with this place a long time ago.","[[4, 5, 6]]"
I said snack because it wasn't a proper dinner.,"[[2], [8]]"
"The quality of the food in this restaurant, coupled with the great live jazz, makes this place a perfect 10!","[[1, 2, 4], [12, 13]]"
"I ate a lot of food in Seoul, and the food was always not, and it was embarrassing.",[[10]]
(Always ask the barman for seasonal wine!),"[[3], [5, 6]]"
"If you visit, you will enjoy the atmosphere and the fact is, it's time for...",[[7]]
"We're back in New York, and since I'm in New York, why don't we want to eat?",[[16]]
"The sandwich is expensive, but it is too full.",[[0]]
I like the atmosphere and feel like I'm in Paris.,[[3]]
Each class is better than the next.,[[1]]
The staff was very helpful and attentive.,[[1]]
"If the performances and services are your favorite, then this magic show will work.",[[4]]
"Obviously, a good cook can do it.",[[3]]
The yellow tail is also particularly good.,[[1]]
"I ate fish and spectacular salads, perfected pumpkins and tomatoes, and there were a lot of similarities.","[[2], [5, 5, 6, 6, 7, 8, 9, 10, 14, 15, 8, 9]]"
"The menu changes, some of it is smaller than before, the dishes are yes, the dishes are not eaten, and the food is not eaten.","[[1], [3], [11], [15], [24]]"
"The spices are elegant, modern, cool, and the menu won't hurt your wallet.",[[8]]
Pat has a good cigarette bar and a good staff.,"[[4, 5], [9]]"
It's very cheap and very good environment!,[[6]]
"More importantly, sushi is the best competition in Tokyo.",[[2]]
I've never eaten a cheesecake like this.,[[4]]
"It's a bit expensive, but it's worth it.",[[0]]
Why do people like this atmosphere?,[[5]]
"We had a drink with some friends at Lafayette 161, and we were able to get a drink.",[[3]]
The fruit of the fish beautifully emphasizes the sweetness of the fish.,"[[1, 2, 3, 4], [11]]"
The experience was great.,[[0]]
"If you want a good meal, if you want a good price, go to Delfrico!","[[5], [11]]"
The worst steak I ever ate.,[[2]]
"The owner and staff are Japanese, which adds to the atmosphere.","[[1], [3], [10]]"
"While the table may be nearby, the light, the quality of the food and the service are too much to spare.","[[2], [7], [8], [15]]"
"The dining was delicious, the waiters were very helpful and attentive (given that we were the only waiters in the first hour).","[[1], [5]]"
"From spectacular rock to a guest-loving waitress, I feel like a royal, enjoying every second.",[[6]]
"For an Eastern resident, this may be extreme food, but for the rest of us, it's just a little bit of a waste of time.","[[8], [8]]"
"The house is really empty, but that's because it's their first Sunday open.",[[1]]
"This little place must have exceeded my expectations, and you will definitely get a lot of food.","[[2], [16], [16]]"
The atmosphere is good and the service is perfect.,"[[0], [6]]"
The service was very good and the air conditioning was very good (thank God it was hot!).,[[1]]
"You'll feel good about people there caring about their restaurants, and your own experience, which is great.",[[4]]
"Both are delicious, and the chefs are friendly, willing to spend a moment with you and shake hands.",[[5]]
"My friends ordered their special sushi cakes, they performed well and they tasted good!","[[5, 6]]"
"While they should be aware, their dinner menu is different.","[[6, 7]]"
"The staff is comfortable, the food is delicious, and the food is delicious.","[[1], [5], [10]]"
"I like: - Chickencake (fried with vegetable juice, very special, delicious) - Chihuahua - family style shrimp fish (one of my favorites) - Sichuan Chinese soft-shush (this is for hard-to-hard Sichuan food fans, I won't push it to my American friends because it's so hard).","[[3, 3], [6, 7], [12, 16], [16, 14, 15], [23, 24, 25, 16, 25], [25, 17], [30, 31]]"
"They smell like they're filled with old food, like food.",[[7]]
We went to the sea together to celebrate our birthdays and we all had good food.,[[15]]
Buy six blue points and $8 of wine!,"[[2, 3, 3], [7], [6, 7]]"
I really like the rice bread instead of their green curry.,"[[5], [9, 10]]"
"But for whatever reason, the prices have doubled.",[[5]]
"I'm new and try to pick a Bgel the next day, but the service disappointed me, I thought the food was too much and the price was high.","[[13], [19]]"
The atmosphere is good and everything is worth it.,[[1]]
"The fishcake is very good, and the fishcake is great, and the ingredients are great!","[[1, 1], [7, 7], [12]]"
The staff is knowledgeable and personalized.,[[1]]
I'm a great employee.,[[3]]
"The only complaint is that the average price is $12 to $15 per meal, and I don't want to worry about finding a seat.","[[7], [13], [23]]"
"To end this enjoyable dinner experience, you must eat desserts, especially white chocolate bread pudding, ice cream and hot chocolate.","[[4], [9], [11, 12, 13, 14, 14, 15, 17, 18, 19]]"
Santa is also an amazing dessert.,"[[0], [5]]"
"The atmosphere was good, the food was delicious, the service was good and friendly.","[[1], [5], [9]]"
A cool place to have some healthy drinks and desserts with friends.,"[[2], [7], [9]]"
"It was a great atmosphere, a lot of people.",[[4]]
"I also like horse food, but relative to that, Katy only produces more delicious food.","[[4], [14]]"
"The service was a bit slow, but I remember growing up in Naples, Italy, and I was very happy with the way things were going.",[[1]]
But this is not ice cream on the cake: a tiramisu like the one I ate.,"[[4, 6, 7, 8], [10]]"
The food is good and the price is reasonable.,"[[1], [6]]"
"The list of wines is not large, but it is a good choice.","[[3, 1]]"
A cool bar with good food and plenty of good wine.,"[[2], [5], [10]]"
"The atmosphere was real, relaxed, and we were always getting very attentive and fast service.","[[1], [14]]"
"The French cuisine is fresh, authentic, and rich.","[[7, 2]]"
Eating a vegetarian dish (Abi's treasure) is actually a surprise - it's delicious and there's a variety of fresh and vegetables covered in winter.,"[[2, 3], [4, 5], [23], [16, 17, 18, 20, 19, 20]]"
"At the price of five, you can't go wrong.",[[1]]
But the pizza is too expensive.,[[2]]
"The staff is young, energetic and hot!!!!",[[1]]
"Rather, they know how to practice the classics, such as stews and cakes,","[[10], [12]]"
"The service is good, but not where I want the price and reputation.","[[1], [10], [12]]"
"A month ago, we had a nice meal at 45 Naples.",[[7]]
Have a good drink.,[[3]]
"The food was good (vegetables and corn cakes and corn curry), very friendly, without service, and there was a clean bathroom.","[[1], [4, 5, 6, 4], [10], [14], [20]]"
We ate a women's dinner at the restaurant week.,[[4]]
"However, at a recent dinner at work, a colleague in London noticed a very large water bug on the ceiling.","[[4], [19]]"
I have a very sweet and greasy taste for food and a very light and greasy view of it.,"[[7, 10, 6, 16]]"
"Although I had a reservation at 3:00 p.m. by the restaurant, we sat at a table, and we were all sitting at the table.","[[4], [12], [15]]"
"We noticed that some tables looked like Pitas, not Nan.","[[7], [7]]"
"I haven't seen the rest menu, but it's great.",[[5]]
It's better to bake cheese at home.!!,"[[3, 4]]"
"Red sliding doors may be unique, but they do not resist cold air outside.",[[2]]
"The food was great, the service was great.","[[5], [1]]"
"Food is expensive, but it's worth every bite.",[[0]]
"Sometimes I eat bad food and get bad service, sometimes I get bad service.","[[4], [8], [13], [13]]"
"When we finally sat down, our waiters came twice, once to order and then to check.","[[6], [15]]"
Dinner on the terrace in the summer (Another great feature of Sue) !!!,[[3]]
"The restaurant is ideal for a new lifestyle, it has a cool design, great drinks and food, and a lot of pretty people eating and hanging out at the pink bar...","[[12], [14], [16], [30]]"
We had to wait around the bar.,[[6]]
"If you like seafood, you'll like this place too!","[[3], [7]]"
Fast service.,[[1]]
They always charge different prices.,[[4]]
"I love the 48 Pongsri, but the service is slow and expensive compared to the Suan.",[[7]]
"Last night, my friends and I ate amazing cheese and delicious new summer menu at the craft store.","[[8], [13]]"
"It is very charming and small, which leads to an extremely comfortable and romantic atmosphere.",[[14]]
"Apparently, no one in the restaurant had any knowledge or experience of Japanese cuisine.","[[12, 13]]"
"As for food itself, we only eat a few foods.","[[2], [9]]"
I like the jazz bands that sing on Fri and Sat.,"[[3, 4]]"
"First, we were told to wait 30 minutes and then leave, and when the host offered to call us, we were told to leave.","[[5], [14]]"
"While waiting, the server will give you a sample of some orders (I might add it).",[[3]]
The service is good.,[[1]]
"When asked how to make a specific dish compared to similar dishes in other Thai restaurants, he replied that it was not McDonald's, it was done differently everywhere.",[[7]]
"Don't sit in the house, there are only a few tables, they are always full.",[[10]]
"The staff is comfortable, the atmosphere is exciting, but it's relaxed, and the food is not of this world!","[[1], [5], [13]]"
"The food was delicious (I ate one vegetable, my husband ate an oyster) and the service was high.","[[1], [7], [12], [15]]"
"The manager said he couldn't make up for any of our bills, which just shows the whole team lacks complexity.","[[1], [11]]"
"This is the only place where you can get delicious, authentic Japanese comfort food.","[[11, 12, 13]]"
"We got the advantage of a half-price sushi deal on Saturday, so it was worth it.","[[6, 6, 7, 8]]"
"We arrived here on Saturday night, and we immediately sat down, even though we had booked 15 minutes.",[[15]]
We ordered food quickly because we were hungry.,[[2]]
The staff was attentive and had a smile on their faces.,[[1]]
"There was no dress code, no attitude, plenty of comfortable companionship, a great place to relax in a busy city centre.","[[3, 4], [6], [13]]"
"The biggest and freshest sushi, delicious!",[[4]]
Although the bread in Baza is delicious (rarely found in New York pizza restaurants).,[[2]]
"But when we look at the menu, there are few options, most of them are dishes.","[[6], [15]]"
I say this because it looks promising for people who like to eat arterial Jews.,"[[14, 12]]"
My manager remembered me the third time and treated me like a regular customer.,[[1]]
If they could get a baker.,[[5]]
"He is not making authentic Nepalese pizza in an open oven, or light flowers, or anything like that.","[[4, 6], [6, 13]]"
"Wait for employees not interested in your business, but this is the best cake!","[[0, 2], [13]]"
"The material tastes fresh, the skin is thinner, crunchier, one side less oily, and it's never burned.","[[1], [5], [5]]"
The fish is so fresh.,[[1]]
The price is cheaper than the quality of the services and the food.,"[[1], [9], [12]]"
The best places to buy Vietnamese classic brands are better than places that cost a lot more.,"[[5, 6]]"
No time to wait for me!,"[[3, 1]]"
The decor is really nice and nothing at all.,[[1]]
"We were able to get in, but when you came in, the fishbox would meet you.","[[12, 12]]"
"It seems that the owner is starting his first business, and that is obvious.",[[4]]
"I come from a family of pizza shops, and I'm almost ashamed to say that the pizza from Novino was the receipt my family received.",[[16]]
"We ordered some beef and bread from the Thai section of the menu, but we didn't get any Thai.","[[3], [5], [12]]"
They had plenty of cheese and all the salads were great.,"[[4], [8]]"
"The Dragon Sandwich is good, and the Cucumber is good.","[[1, 2], [7, 7]]"
Food is real.,[[0]]
"The price of a wallet is easy, and the price of a wallet is easy.","[[9], [1]]"
"I tried a simple recipe, which was a dish of vegetables, oil and juice, but it was better than most New Zealand restaurants I'd tried.","[[8], [10, 7, 10, 11, 12, 10, 13], [8]]"
This is the worst excuse for Japanese food I've ever seen.,"[[6, 7]]"
I ordered a meat and meat and found the meat very dry.,"[[3], [5]]"
"We booked at 9pm, but didn't sit until 10:15pm.",[[1]]
"We ate the special fried fish of Palm, which was amazing.","[[2, 3, 4, 5]]"
This is a bad service and there is no excuse for that!,[[4]]
"My boyfriend ate New England, which is good, but I think the prize should be fish cookies.","[[3, 4, 16], [16, 16]]"
"So, it's not consistent, but either way, both pizzas are good.",[[8]]
"In general, the restaurant is more expensive than the other soups we like, and the food is more expensive than the other soups we like.",[[10]]
And there was not enough wine in the cups.,"[[5, 6, 7, 8]]"
I ate a special milk when I last visited and it was incredible.,"[[1, 4, 3]]"
I must say that food is a bit expensive because it is not as spectacular as the landscape.,[[4]]
"The Indian-style integrations have done a great job, and the Indian-style integrations have been a great source of inspiration to the people of India.","[[1, 1, 2], [11]]"
"There are no laws, and food can speak for itself in terms of freshness and preparation.",[[5]]
"We were worried that we would have difficulties, but there was no way to wait for a while.",[[14]]
"My wife ate them, they were big and they liked them.",[[2]]
You shouldn't go on strike for food.,[[6]]
"The service was bad -- the last time I went (I said the last time) we were told they needed our table, so we had to leave.","[[1], [21]]"
We only eat food and cheese.,"[[3], [5]]"
Both times we waited for more than half an hour to eat (although we had booked).,"[[11], [15]]"
We had to wait a while at the bar for a night without reservations.,"[[13], [8]]"
Try the green curry!,"[[2, 3]]"
"We ate vegetables, they were good and the juice was delicious.","[[1], [2], [8]]"
"We also sat down quickly when we booked, and the service was very fast and very professional.","[[7], [10]]"
"You rarely have to wait for a seat, and curries (masaman, green, red) taste great and they get very spicy if you ask.","[[7], [9, 10, 11, 12]]"
Food is devastating.,[[0]]
I strongly recommend you go to this restaurant to eat and drink!,"[[9], [11]]"
The bar has lots of interesting wines and expensive wines.,"[[1], [6], [8], [9]]"
The food is good.,[[1]]
"The wine was very good, the giant was very expensive, but the sparkling wine is very expensive.","[[1], [4], [6, 12]]"
"In the evening, it's hard to hear you and others competing for the same luxury - and the background music is great.",[[19]]
"I enjoyed everything I got, the fish was so fresh and always prepared well.",[[6]]
I especially like their choice of yellowfish and fish.,"[[6, 6], [8, 4]]"
I like to go see Murrays make my cake.,[[8]]
"We booked dinner early, and it was so interesting that it reminded me of my grandfather, the old Italian landscape, and there were so many interesting things to admire.","[[2, 1], [19]]"
It's nice and quiet here.,[[4]]
The cheese is a diverse delight.,"[[1, 0]]"
"I can drink four glasses of water, but it's still dry, so be careful.","[[4, 5, 6]]"
We sat down and we got good and fast service.,[[9]]
"Most of the servers are very attentive, friendly, and very attractive.",[[3]]
The service is average.,[[1]]
"But they did a great job, providing all the likes of a typical pizza place, and they were very good at it.","[[9], [13, 11, 10, 13, 15, 14]]"
"They forgot a sandwich, no plastic fork, and no cake on the rice plate.","[[3], [5, 6], [9], [12, 13]]"
"The steak is good, the fish is good, the sushi is great.","[[1], [5], [9]]"
I don't want to write because I don't want my pizza place to get crowded.,[[10]]
"The service is poor, the restaurant is not very bright, the staff is not very attentive, and I would rather eat at McDonald's than here.","[[1], [11]]"
"My daughter and I still choose to eat there a lot because of the variety of cocktails, the cool decor, and the decent sushi.","[[16], [19], [23]]"
We ended the dinner with an amazingly light apple pie.,"[[3], [8, 8, 9]]"
The restaurant is a good choice.,"[[1], [5]]"
The waitress was very friendly.,[[0]]
"The service is slow, but no one is overdoing it.","[[1], [9]]"
I have to go back and try chocolate!,[[7]]
"The food is below average, the service is poor, there is no atmosphere at all.","[[1], [6], [12]]"
I really like the performances of the actors.,"[[4], [7]]"
We had to try a New York cookie for the first time in New York.,"[[5, 5, 7]]"
The service is efficient and polite.,[[1]]
Miso has no taste and fish is not as good as it used to be.,"[[0], [3], [5]]"
This is the best cake I've ever had.,[[4]]
I read some previews and people either aren't New Yorkers or prefer the environment to food.,[[15]]
"Now, it's a very attractive space.",[[5]]
"Two pieces, two slides, a piece of food and drink $160","[[3], [1], [7]]"
"The price is not special, but it is large.",[[1]]
"It's a nice, quiet place to eat, relax, chat, and have fun.",[[4]]
"We arrived at the dinner table, hoping to be moved by an impressive past, but that's the past!",[[4]]
"The menu is priced, so be prepared to spend at least $60, but it's worth its superfood.","[[1], [3, 3], [16]]"
The wine list is wide and impressive.,"[[1, 2]]"
We have the best waiters.,[[4]]
"Although the staff of this small restaurant is very friendly, I have never experienced such inefficiency.",[[2]]
"The fish is delicious, unique, and the cookies are full of flavor.","[[1], [7], [11]]"
And the son and the daughter are a mixture of the son and the butter.,"[[2], [4], [11], [14]]"
The staff are polite and friendly.,[[1]]
"The decor is good, but the service can be great.","[[1], [6]]"
"In addition to the urgent service, we are very interested in food and drink.","[[5], [11], [13]]"
Make sure you have a cake roll.,"[[5, 6]]"
I would highly recommend this place to anyone who is looking for a great Indian experience.,"[[14, 15]]"
Even the atmosphere at the bar is good for my kids!,"[[5, 2]]"
This big draw is that you can get all of $19.95 here!,[[7]]
"Some workers ignored me, talked to female customers, and other times they skipped my orders.","[[1], [14]]"
They had the best desserts and mixed drinks and snacks.,"[[4], [6, 7], [9]]"
Try a chocolate mud cake (heated) and two cups of sweet milk ice cream.,"[[2, 3, 4, 5], [10, 13]]"
It's really cool in there.,[[0]]
"The new restaurant still has many classic furniture, but the new restaurant is still a great place to stay.","[[6, 7], [11]]"
This is the best hamburger I've ever had.,[[4]]
We visited Orsay during the New Restaurant Week and tried their $35 menu.,[[12]]
"If I had more room in my stomach, I'd get some Korslav and one.","[[11, 11]]"
"The three of us arrived at dinner around 5:30 pm on Monday, without reservations.","[[6], [13]]"
"The gold wood decorations are very comfortable, the sake quality is very good, the service is great.","[[1, 2, 3], [8], [14]]"
"It is usually necessary to wait, but it is worth the wait.",[[5]]
You can spend your money better elsewhere (anywhere).,[[4]]
"The only drawback is that they don't bake your eggs, they don't make eggs for you.","[[9], [13]]"
We always had a drink while we waited.,[[4]]
"The waitress was pleasant, funny, and mostly pretty (in a beautiful way, not in a way that she was more beautiful than I was).","[[1, 1]]"
"Of course, this atmosphere is lacking, but what do you expect from a 24-hour bakery?","[[3], [14]]"
"The service is very good, very hot.",[[1]]
I ate meat and eggs for dinner.,"[[6], [1], [2]]"
"Cornell Street looks like Broadway in West Side Story, and the inside of the wave is so cool, weird, you really can't beat the setting of New York's romantic dinner.","[[24], [29]]"
"The food was good, the views of New York City were great, even on a foggy day.","[[1], [5]]"
The food and menu are similar.,"[[1], [3]]"
Try to have a memorable and repetitive experience with your child or child.,"[[10], [12, 8]]"
It's just a good pizza.,[[4]]
"The food is best decent, the atmosphere, well, it's an opinion issue, and someone might think it's a sweet thing, and I think it's annoying.","[[1], [6]]"
"The service is a bit slow, but they are very friendly.",[[1]]
"Lyon is the jewel of the East Village: a relaxed, well-prepared basic French cuisine, great prices, warm and vibrant atmosphere.","[[12, 13], [15], [19]]"
The food is higher than the average in the city centre and the wineries are better than in other cities.,[[1]]
This is essential for anyone who likes Shabbat.,[[7]]
Food is absolutely terrible!,[[0]]
"The food doesn't seem to be made on premise, but it's a high-profile marketing campaign, so it's fresh.",[[1]]
"Like other Indian restaurants, they attract customers to the door with their dinner features.","[[12, 13]]"
"Those who have food cars don't understand you because they don't speak English, and they work to give you the delicious food.","[[0, 1, 4, 3], [21]]"
"The fish salad, which is usually a disaster in many restaurants, is cheap.","[[1, 2]]"
"While not the best sushi shop, for $19, you can eat great.","[[4, 5]]"
The group dinner was surprisingly easy: a simple contract with only a deposit to keep the date.,"[[1, 2]]"
Thai iced tea is very smooth and delicious!,"[[0, 1, 2]]"
Alcohol is too expensive.,"[[0], [3]]"
The main drawback of this store is that people like the Nazis have been complaining about the noise levels.,"[[8], [17, 18]]"
I don't like the fact that the food comes after the order.,[[7]]
The price is moderate.,[[1]]
I think I had the best meal of my life in Minno.,[[6]]
"My biggest complaint is that the food is not delicious, although it is presented well.",[[6]]
"Most importantly, the food was good.",[[3]]
"The roof is nice, there are 30 good people, but there is no music, it is quiet.","[[1], [13]]"
"The best part is knowing the manager (a friendly, young woman,",[[6]]
"However, the service is as simple as the seashell I eat.","[[1], [8, 7, 8]]"
"It's great to have a quick lunch, eat alone or with friends.",[[6]]
"The food is best moderate, but this terrible service has made me swear never to come back.","[[1], [8]]"
So some of the comments here are accurate about the crowd and the noise.,"[[10], [13]]"
"With this logic, spices are a great place to get some cheap food and drinks in a beautiful environment.","[[12], [14], [18]]"
"The service was bad, we had to wait for everything and then ask different people to do the same thing.",[[1]]
"In addition to being a little crowded and a little expensive, the atmosphere is full of energy (and of course beautiful people) and the atmosphere is full of energy.","[[12], [21], [24]]"
"We ordered only desserts and drinks, but no supplements.","[[3], [5]]"
"The waitress was slow, but sweet.",[[1]]
"I have been here a few times for dinner, once for lunch, twice for lunch.","[[8], [11], [11]]"
The music was the best Indian restaurant I've ever been to.,[[1]]
"However, I ate the first bread and lamb well.","[[5], [7], [2]]"
Ro's service and atmosphere are the best in New York.,"[[1], [3]]"
"I ordered a glass of cold wine instead, which I thought was a good fit for Indians.",[[6]]
"They never gave us any of their presents, and they ignored our constant demands for sugar.","[[7], [15]]"
This is one of the best meats.,"[[6, 1]]"
"The cake is a fine cake in a clean, refined decoration.","[[1], [10]]"
The kitchen is almost always slow.,[[1]]
"The beef and the bread are good, less fat than the big tourist destinations.","[[3, 1]]"
"It's a lovely place, a good waiter, but I'll never go there again.","[[3], [6, 6]]"
"Also, the host called me today to thank us for coming and mention that she wanted my girlfriend to enjoy her birthday - something unexpected but truly beyond...",[[2]]
"People, this is New York!",[[0]]
"The simple part is great, and if you get patches, the whole part is added, and the whole part is added.","[[1, 2], [9]]"
The service was terrible and the atmosphere was not so good.,"[[1], [6]]"
The service is good and the dining is good.,"[[1], [6]]"
Pizza is too expensive and wet.,[[0]]
The dining is very wide and you can see the views on both sides of the city.,"[[1], [10]]"
The cost of food quality is too high.,"[[1, 2, 3]]"
This is a fake fish tank.,"[[4, 5]]"
It's worth the wait.,[[3]]
"I've never been served badly, the fish is fresh and delicious.","[[3], [6]]"
I was so impressed with the live jazz band and the atmosphere that I went to the first time.,"[[6, 7, 8], [11]]"
"We decided to eat in the tea room, which was small and lovely.","[[6, 7]]"
It was a great dining and experience!,[[4]]
The staff has been very attentive and kind and I've been amazed at how they handle a variety of different group sizes.,[[1]]
"It's the best deal in town, having dinner at a good restaurant on Monday night.",[[7]]
"In addition, the sandwich (nearly $7) is not like a slice or a side.","[[3], [10], [13]]"
"If you don't like sharing a table, or the typical Dim Sum atmosphere isn't your show, then you can't do it.","[[10], [6], [10, 11, 12]]"
"This place has great potential, but it takes a lot of work to prove that we spent so much money on Indian food, and that we are not going to be able to get the food out of here.","[[19], [21, 22]]"
"The dining was always perfect, the service was excellent, the decor was cool and low-key.","[[6], [10]]"
Thai food is good.,"[[0, 1]]"
There is a wide selection of alcohol and seafood.,"[[4, 5, 6], [8]]"
The price is acceptable.,[[1]]
We were sitting in a sushi bar in Tendai.,"[[5, 6]]"
"As I made the title, this is an affordable restaurant, it tastes good.",[[11]]
It's not worth the price!,[[4]]
I'm happy to be back in the traditional French food.,"[[8, 9]]"
It's easy to find a table for a large group and you won't be thrown out.,[[5]]
The food is affordable.,"[[1], [3]]"
Salad is a good way to start a meal.,"[[0], [8]]"
"I ordered a sandwich, my wife ordered a beef sandwich, and we were all happy.","[[2, 3], [9, 7, 8], [9]]"
"If you've ever been to the riverfront of Wyhacken, you know what a great view the Graphic Hall is.",[[14]]
"Dinner costs about $9, and lunch is even lower.","[[1], [0], [5]]"
You can't beat the price.,[[4]]
"If you are feeling the impression of food, try it.",[[7]]
"I ate black fish and juice, which is great.","[[2, 3, 4, 5]]"
The price of this small and unattractive restaurant is too high.,[[0]]
"In a place not so sweet, completely Haps.",[[2]]
"Yes, if not, there may be a wait.","[[7], [7]]"
"The first is the ""Bread and Butter"" salad, and the 50 minute wait.","[[4], [7], [12]]"
